block_group_geoid,state_fips,population_2024,households_total,exposure_proxy_2024,vehicle_exposure_2024,burglary_premises_total,land_area_sq_mi,expected_count_total,crime_density_total,non_residential_flag,special_use_tract_flag,suppression_reasons,suppression_modes,n_offenses_published,n_neighbours,n_neighbours_coloured,neighbour_median_index,neighbour_max_index
230159756005,23,121,49,121.0,49.1078967943706,139.49659754587248,0.8502772624697493,0.5943504660179065,0.6990078322117333,False,False,insufficient_exposure,insufficient_exposure,4,1.0,0.0,,
240217521023,24,37,19,46.0,63.395115710055464,19.0,0.4952980266770414,0.3210838316755568,0.6482639025027233,False,False,insufficient_exposure,insufficient_exposure,2,2.0,2.0,14.682706677948282,17.647772701353247
245101002001,24,368,245,368.0,18.631443965676528,245.0,0.0416565618905486,35.49258145655609,852.0285843515317,False,False,insufficient_exposure,insufficient_exposure,4,8.0,7.0,437.1115973070863,1099.3410178916013
245101403002,24,151,94,184.0,31.765751916098182,211.4401354535057,0.03948821216789293,38.12303187713927,965.4281565103709,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,958.2337896995598,1932.9256493274672
245102603021,24,150,122,162.0,27.13430795042165,122.5083818922348,0.0614091622219841,19.54083206160998,318.20711038155935,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,286.9490492916806,309.53649216465794
245102711022,24,2501,17,3659.0,30.251431992372563,62.189639323832225,0.16259495492432977,5.625419221141526,34.59774765926499,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,89.3283019117875,164.52543274451065
250072004006,25,32,18,159.0,16.05915978586335,63.267851922637576,13.186048178421947,0.004432744814675558,0.0003361693173493357,False,False,insufficient_exposure,insufficient_exposure,4,2.0,0.0,,
250250610002,25,61,60,303.0,28.881755943969374,82.59481966191612,0.01965684699610455,9.331043096771308,474.6968371184079,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,138.40086480725074,193.97596857843658
260490022005,26,110,44,111.0,49.25581789393116,114.65548286398591,0.20085806494300856,8.069584491943326,40.17555627767791,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,194.6977369510352,332.602879342956
260650044022,26,19,19,415.0,14.0,19.0,0.044138812668140015,1.8657783157829355,42.27069563041688,False,False,insufficient_exposure,insufficient_exposure,4,2.0,1.0,80.27672010108108,80.27672010108108
260979505001,26,34,18,218.0,36.56096461573135,108.41838494706712,35.11483533412824,0.4511021469246914,0.012846483334816142,False,False,insufficient_exposure,insufficient_exposure,4,2.0,1.0,204.80673170854337,204.80673170854337
261614112003,26,38,12,46.0,15.308505105253072,12.0,0.15814435534223362,1.0722486988378281,6.78018950798098,False,False,insufficient_exposure,insufficient_exposure,1,7.0,7.0,83.96530746097478,281.55181089788215
261635035003,26,60,19,239.0,29.72724268510041,116.07833436355212,0.12427354347970347,16.630255269971457,133.8197560342965,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,526.7588097750556,840.8013230039046
261635091002,26,139,78,280.0,23.8034389914892,78.0,0.16289418409723896,21.701623037510466,133.22527847007586,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,277.69683108739093,636.1335132831186
261635315011,26,145,87,253.0,12.410316974467602,87.11731889820803,0.09682669933183594,34.88638621385928,360.2971747936975,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,508.87516626956506,888.1669762031856
320030050053,32,422,367,464.0,36.8575523847443,412.18963932383224,0.06947676682577512,19.833410303735146,285.468239382394,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,270.3124934979628,486.21648423494287
340076016003,34,746,309,746.0,49.817735501687636,309.3190026531375,0.08767762258182722,19.64146032246419,224.0190797159598,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,367.0508004411774,398.6094661096102
340230018064,34,73,21,887.0,31.55099012540893,21.23463779641606,0.3566147645365059,1.3829082661024592,3.877877204270643,False,False,insufficient_exposure,insufficient_exposure,4,5.0,3.0,69.63160127637993,151.59440210487483
360050025003,36,582,209,920.0,18.53223469326069,504.0868788162648,0.009038265430492652,54.79249270489473,6062.279662648514,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,252.50303229075243,962.2976436248214
360050037001,36,418,149,418.0,47.02148979550713,149.0,0.06408253356807882,54.070606314730114,843.7651151430769,False,False,insufficient_exposure,insufficient_exposure,4,13.0,13.0,369.0722309170297,926.6924793019207
360050039004,36,333,189,694.0,6.416348072036886,237.69866850834484,0.01030969983873787,17.48697347196465,1696.1670800791649,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,266.56321765848617,429.2333966428298
360050044002,36,396,186,396.0,10.231773242447613,188.55202122510008,0.00857648724881598,17.27236146366678,2013.92026392289,False,False,insufficient_exposure,insufficient_exposure,4,4.0,3.0,311.16715036472294,417.46535894561634
360050044004,36,523,225,523.0,28.669611109991628,293.73531468724474,0.028628316753160694,36.81565316861274,1285.9873490308553,False,False,insufficient_exposure,insufficient_exposure,4,9.0,7.0,437.1097278108904,918.5815788084446
360050050013,36,932,253,932.0,39.45932766305114,253.638005306275,0.0075865213141847205,21.101008758210444,2781.3813320154163,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,164.9534198511336,405.46044626458735
360050063013,36,938,426,938.0,11.716809522849967,455.56146721570644,0.013114732020912637,16.510261707837895,1258.9095744778297,False,False,insufficient_exposure,insufficient_exposure,4,4.0,2.0,233.0826886092587,308.2043654969002
360050067003,36,402,402,660.0,6.137376416730935,402.0,0.009544831462566059,5.802428423297037,607.9131356120454,False,False,insufficient_exposure,insufficient_exposure,4,6.0,4.0,282.57645442354675,348.06995326760585
360050067004,36,1501,510,1501.0,11.716809522849967,532.5948196619161,0.0151286408801313,40.177871818011404,2655.748929223225,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,202.57723479763172,602.1749315205795
360050069004,36,1254,458,1254.0,0.0,458.0,0.008425907406964892,3.1629347445630707,375.3820914230051,False,False,insufficient_exposure,insufficient_exposure,4,3.0,3.0,258.0994679415962,602.1749315205795
360050075004,36,706,380,706.0,17.296242628968997,540.7157588585128,0.009434406245208594,15.151292119995798,1605.9613849775242,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,228.24287291214026,615.2729065865312
360050076003,36,936,208,936.0,31.789716553059517,209.27601061255004,0.010516650595743469,30.278624508877087,2879.1129108284836,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,254.7020908756283,345.39492334545395
360050079006,36,1112,441,1112.0,11.716809522849967,441.0,0.01245102241029207,47.165173876487344,3788.0562994971724,False,False,insufficient_exposure,insufficient_exposure,4,7.0,6.0,387.80385935318816,826.7831861600833
360050085001,36,797,366,797.0,49.78127890937135,484.1378965848378,0.019047191687686937,55.25753125915112,2901.08548100938,False,False,insufficient_exposure,insufficient_exposure,4,9.0,7.0,245.5602825130436,1283.4781870414263
360050085004,36,784,331,784.0,15.253263037954742,491.3967562053753,0.005962575635144518,3.8719343518233655,649.3727859821973,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,251.10323303773805,551.3579907054376
360050119004,36,683,280,683.0,32.67382993183571,280.63800530627503,0.006944819526603928,56.635937545288876,8155.134532773713,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,383.8131120978584,804.2710467218336
360050119005,36,713,256,713.0,22.278971655305952,256.0,0.01306338043381983,28.267902198193877,2163.9040783816577,False,False,insufficient_exposure,insufficient_exposure,4,3.0,2.0,265.79783377738346,422.7704898669448
360050133003,36,1831,579,1831.0,0.0,579.0,0.007134781788631455,7.621643309616111,1068.2377591085435,False,False,insufficient_exposure,insufficient_exposure,4,4.0,3.0,289.4157542055432,410.56364472565923
360050133004,36,952,357,952.0,49.78971655305951,357.0,0.009688461465562482,3.6432249214682684,376.03750961058853,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,226.8600507039723,289.4157542055432
360050144004,36,1121,359,1121.0,0.0,359.0,0.018736765552178538,17.104394210565037,912.8787016591717,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,268.9659502307916,716.0385080251262
360050147011,36,2781,988,2781.0,42.231773242447616,988.0,0.015921308611721776,20.078016531046504,1261.0782832426491,False,False,insufficient_exposure,insufficient_exposure,4,7.0,6.0,244.83148008304155,949.1067911433889
360050147013,36,832,318,832.0,35.06446938652138,318.07821259880535,0.011374569592136083,12.792935395050055,1124.6962174194769,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,199.79720897137219,341.04875110830557
360050147021,36,1096,497,1096.0,21.0,497.0,0.007402350584536081,34.20653770453382,4621.037238629736,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,163.16291740464948,289.8657511947109
360050153002,36,904,421,904.0,6.97429138264879,421.0,0.009611241033843974,20.18334373963055,2099.9726953635986,False,False,insufficient_exposure,insufficient_exposure,4,3.0,3.0,395.4734260058093,493.90857822599855
360050173001,36,685,293,1413.0,49.09901133384748,454.99176947106287,0.018873445716320297,32.3513285985196,1714.1188251885915,False,False,insufficient_exposure,insufficient_exposure,4,8.0,8.0,273.66118698215354,695.2994130315728
360050175004,36,859,396,1858.0,33.75557029202014,422.1038488464287,0.015686558499297513,49.78342227346946,3173.6357133847364,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,135.62785130424407,455.2268413312906
360050179012,36,416,169,416.0,29.06868820836547,171.87102387823757,0.0031131417047316097,8.763459004051922,2814.9887911406327,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,259.74290771579024,491.5671192949057
360050179021,36,1103,406,1103.0,19.806987526722562,500.3246293835226,0.018002013144376945,62.62778400608613,3478.932245177721,False,False,insufficient_exposure,insufficient_exposure,4,8.0,6.0,364.97765280646024,604.7424880990624
360050179023,36,1089,445,1089.0,20.085959182028514,479.3979178280039,0.00606025948126843,55.943829422730055,9231.25974979224,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,214.39017391776426,491.5671192949057
360050183012,36,998,279,998.0,14.0,279.0,0.006705436188276556,17.03442609893879,2540.3904564360655,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,111.54883755784716,406.8008210520073
360050193004,36,1364,535,1364.0,46.309294780787965,595.4956144165166,0.01707189304432753,131.27647512705386,7689.626146684011,False,False,insufficient_exposure,insufficient_exposure,4,8.0,7.0,379.34339034123724,535.1557117349668
360050199001,36,377,263,377.0,34.31351360263204,458.75168199279176,0.008973014165690515,16.572725709705576,1846.951916455626,False,False,insufficient_exposure,insufficient_exposure,4,6.0,4.0,339.4534017620643,693.0624365214046
360050199003,36,789,297,789.0,49.27475283346187,343.7846525895198,0.010039814429881689,10.141780201910803,1010.1561411061177,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,235.47507231993174,379.34339034123724
360050205012,36,1313,286,1313.0,5.0214897955071285,286.0,0.03904766960493884,46.269714089258294,1184.9545582972764,False,False,insufficient_exposure,insufficient_exposure,4,5.0,3.0,140.36786782626552,145.66680183415133
360050211004,36,979,446,979.0,41.69110090549876,548.2605894125577,0.011037502407684798,39.50008443360841,3578.7158158268394,False,False,insufficient_exposure,insufficient_exposure,4,9.0,8.0,234.36702848724494,693.0624365214046
360050215024,36,243,98,243.0,32.13737641673094,282.38490537804955,0.008107759228284644,37.63658549536382,4642.045284727403,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,236.4152544861578,315.3149385222604
360050216021,36,196,76,389.0,15.343441041827337,190.8881142284056,0.009529387376222357,31.05480304662229,3258.8456970602283,False,False,insufficient_exposure,insufficient_exposure,4,9.0,8.0,177.79387135437713,442.72163070883266
360050216023,36,856,263,856.0,32.017270973663045,450.45761301121655,0.012918206022189037,33.89882151134519,2624.112160242581,False,False,insufficient_exposure,insufficient_exposure,4,9.0,9.0,328.97982927040766,672.2149675622809
360050217002,36,1002,438,1002.0,24.95280158714166,439.59501326568756,0.007835943308635499,36.27408081583938,4629.191328613111,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,209.00994779755004,280.3774042737863
360050217004,36,733,217,733.0,44.41634807203688,240.55182762132864,0.007625517632202566,28.144753230907213,3690.864619085254,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,222.32647384998214,280.3774042737863
360050223001,36,414,169,414.0,24.270534011617787,276.722740815298,0.008696178917979667,18.189212239223888,2091.632705672261,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,273.28839843515254,693.0624365214046
360050224041,36,506,268,506.0,48.82003967854153,518.5114009107492,0.007613934567444791,18.99250560879398,2494.4403501969937,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,302.1431607114053,473.9573575337746
360050225001,36,2052,469,2052.0,48.0,514.1896393238322,0.00719501372537189,38.797756955464706,5392.311736480997,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,335.37041679944946,568.1814973509307
360050225005,36,575,175,737.0,46.068688208365465,199.50883558074116,0.0052235761035984065,27.14500509583673,5196.632452073807,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,185.22932320953274,274.72846428162995
360050229014,36,586,303,586.0,35.11588662122381,303.07821259880535,0.0077741669632606925,28.947291344412406,3723.5232380796647,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,136.20086221327477,194.02385387575964
360050235012,36,988,333,988.0,34.30046145081308,403.9744855171234,0.004642492354916641,17.246271682012328,3714.873469580974,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,263.7752259460769,569.0663366741481
360050237032,36,779,203,779.0,15.90138435243924,362.75875089910033,0.008112778556346347,44.597278811446586,5497.164565962382,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,324.9074831753917,489.2960032100235
360050241001,36,835,222,835.0,27.618193875289208,404.9463173099727,0.011720903228393587,45.229013748317115,3858.8334761395345,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,374.07455106536923,1045.189612009758
360050241005,36,1258,477,1258.0,19.785497731215436,560.0965863363487,0.007795788684141875,22.194244625053845,2846.9530825279016,False,False,insufficient_exposure,insufficient_exposure,4,8.0,7.0,278.25003051109366,605.1946309748249
360050245022,36,48,48,756.0,35.42940022385585,161.61210361585557,0.007637872901277528,2.312588702772972,302.77915496422617,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,174.09542418218214,298.33008488891636
360050253004,36,621,252,621.0,3.6266315189773706,299.1036552426573,0.00917803441190315,33.20073658415223,3617.4125192964657,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,251.35649320770747,423.5660539608102
360050263002,36,1221,557,1221.0,25.95280158714166,557.0,0.0055197164592388805,14.728816840115734,2668.400985609088,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,154.47438263032805,338.19058545419466
360050263004,36,732,259,732.0,38.068688208365465,259.0,0.005950992570386743,3.1743511465213734,533.4154107866881,False,False,insufficient_exposure,insufficient_exposure,4,3.0,3.0,153.6601606077706,169.41752221375017
360050267023,36,693,313,693.0,46.51074489775356,313.0,0.013046391938841759,26.13128950655079,2002.951438914895,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,112.57596911769974,712.9768766289585
360050289004,36,445,390,445.0,46.36914965917855,435.2678519226376,0.004683805285886042,5.871607335830424,1253.597657768492,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,165.288831408244,678.4847519699842
360050328002,36,944,464,944.0,44.27897165530595,464.0,0.017539462758383088,31.209802476075154,1779.4047004751185,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,251.41951930952376,698.7050440775268
360050336013,36,437,263,437.0,27.0,263.0,0.006052151335937986,23.86480965542438,3943.1944660263057,False,False,insufficient_exposure,insufficient_exposure,4,4.0,3.0,361.56658221746403,1467.8439778266124
360050361003,36,1106,396,1106.0,27.111667799379724,494.9923502823772,0.02028464910597601,67.76949674661275,3340.92526780004,False,False,insufficient_exposure,insufficient_exposure,4,7.0,5.0,319.8637520784473,428.18253408915325
360050373004,36,2270,831,2270.0,41.74251814020118,900.0604695982984,0.012367624344036082,25.460765324715783,2058.6625706329346,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,246.88839417650485,439.5326373385934
360050374003,36,519,234,519.0,17.416348072036886,234.0,0.007807757851058243,20.853783112648735,2670.9054648540705,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,246.51206932445132,370.7798813321665
360050379001,36,1538,503,1538.0,30.510744897753565,505.0313348170331,0.010772636326890319,45.959017815230105,4266.273957518517,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,311.03628600975156,525.8468102617308
360050381003,36,637,178,637.0,31.789716553059517,178.03910629940268,0.004870292628486237,9.908749581602454,2034.5285873884436,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,159.1812975642597,569.0663366741481
360050385003,36,1466,435,1466.0,22.87567573508803,694.070103834615,0.013120909655450118,46.37889819928077,3534.731921579543,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,399.45386653419575,986.4409413768874
360050386008,36,553,315,553.0,22.811206348566643,435.6301619848807,0.008528224478991913,1.9900375761369786,233.34723201050318,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,162.93595156125096,299.48567433924586
360050387003,36,1005,442,1005.0,38.74251814020118,466.82168597596257,0.014001222577041098,32.1697284574422,2297.6371013623784,False,False,insufficient_exposure,insufficient_exposure,4,4.0,3.0,190.40745104664515,262.8563284111039
360050391005,36,463,241,463.0,37.66117346630347,1156.3942008878028,0.009475333074019402,17.714207986701073,1869.5076836161043,False,False,insufficient_exposure,insufficient_exposure,4,7.0,6.0,235.49255502023234,1300.0271649410975
360050393002,36,1586,430,1586.0,38.90138435243924,522.951949398419,0.016632122685690632,50.082814329988466,3011.210010678732,False,False,insufficient_exposure,insufficient_exposure,4,10.0,9.0,277.0132153200637,422.56472870287865
360050399024,36,759,335,812.0,42.57521428427495,420.9676102145863,0.005359097961264386,15.241458211844705,2844.034261364528,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,472.57935765541157,712.0751014184586
360050405012,36,900,362,900.0,39.11588662122381,362.07821259880535,0.005498480840516291,9.089590999143779,1653.1095156622011,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,174.00870562045964,447.2848427282768
360050413002,36,259,149,259.0,7.532234693260692,150.91401591882504,0.004550213939013025,14.236388638567208,3128.7295123655626,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,180.20055467724984,400.7871225107864
360050413003,36,664,339,664.0,42.39485827652976,339.3190026531375,0.007617023384713531,13.380013118683133,1756.593414894228,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,237.9341982842459,634.5967553527827
360050415005,36,938,396,938.0,20.836914965917856,396.0,0.0067062083925937405,1.3413965010348925,200.02308644573517,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,221.68834804209035,291.32556823116295
360050419003,36,807,512,807.0,14.553724488767822,670.2419502322182,0.011791946025574613,33.89501945042547,2874.421183485174,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,338.5403184784013,634.5967553527827
360050431012,36,343,124,424.0,40.25326303795474,238.96632682721096,0.007330921685196463,18.99573304868052,2591.1793720343708,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,200.6123300489828,365.10170483485695
360050462043,36,71,43,872.0,10.60092290162616,65.59481966191612,0.021148745736906106,32.31364074568129,1527.9223244568886,False,False,insufficient_exposure,insufficient_exposure,4,7.0,6.0,33.65265261161945,391.27812614899557
360050462063,36,98,71,107.0,42.455108841207064,74.3402994710697,0.01546068873652088,0.7828645328830717,50.63581229947456,False,False,insufficient_exposure,insufficient_exposure,4,8.0,7.0,21.840710294347154,391.27812614899557
360359702002,36,36,12,36.0,27.0,12.0,0.04558630966070343,0.2519435201089134,5.526736469438219,False,False,insufficient_exposure,insufficient_exposure,1,2.0,2.0,56.286345215513684,58.647579526273226
360359706021,36,30,16,92.0,28.888856990526186,16.0,2.8763576061358833,0.3776137242566235,0.131281911348955,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,32.37384771316805,92.20063049087098
360470015012,36,1850,561,1850.0,44.03613241657772,585.1836806696875,0.03247852747864546,120.96696962231705,3724.5213688290673,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,310.5432973033908,979.0951440861288
360470078004,36,644,258,644.0,45.518364071123024,330.2896024290761,0.011732100190992769,9.141768714805252,779.2099083694985,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,206.0799002112077,333.1134110029542
360470085002,36,2204,923,2204.0,37.92535226417124,924.7782402468687,0.02346188376903398,39.551665992377025,1685.7839030205682,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,249.32651425147367,642.112602707153
360470127003,36,1221,418,1221.0,46.807226483315546,418.0,0.011257580638082543,14.323939269316147,1272.3816714988136,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,193.730606946107,266.0491259742486
360470185012,36,1038,407,1038.0,43.429025078395846,407.0391062994027,0.01259581071976427,41.50391139111591,3295.0567704222103,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,158.50708722338146,192.416104768892
360470211001,36,511,186,511.0,35.214810402032086,186.0,0.023693545064189504,9.101943493071998,384.1528765920598,False,False,insufficient_exposure,insufficient_exposure,4,7.0,4.0,251.4797010361414,438.241860029584
360470257002,36,292,146,528.0,34.50367281422461,169.55182762132864,0.007878414546080677,29.140156590268138,3698.733599232179,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,168.56709561278763,298.232624953504
360470289004,36,1635,544,1635.0,43.585070452834245,592.5299387949019,0.015861462777139932,12.361098091566728,779.3164013461579,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,291.5252512490073,1043.3500187855025
360470307002,36,832,550,832.0,18.436966432513383,552.8710238782376,0.01666378306269522,43.187501830612625,2591.6985157647287,False,False,insufficient_exposure,insufficient_exposure,4,3.0,3.0,219.19185090414732,619.2177856467142
360470315001,36,1092,489,1092.0,29.21421467636376,608.1731171430556,0.016903938605339775,53.98423583053658,3193.589203730516,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,269.7629037533789,581.1326712082105
360470343003,36,556,328,811.0,12.459003317861015,328.0,0.017599694695123524,18.204112186925812,1034.3424986781026,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,235.42971320024884,377.86467902565784
360470343004,36,2138,665,2138.0,0.0,687.5948196619161,0.00878807123172469,51.02728309198226,5806.425749916,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,243.9469257344598,349.8985077943639
360470349022,36,812,251,812.0,41.48104020320865,318.7844589857483,0.009009307768598212,15.173608035801376,1684.2146395185573,False,False,insufficient_exposure,insufficient_exposure,4,5.0,4.0,221.48581461255196,260.96085345949484
360470361001,36,605,280,605.0,41.65177683454547,282.54586896718394,0.013877283784132895,28.271082093207717,2037.220145741525,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,193.768595926062,450.0200240089193
360470369002,36,409,295,1044.0,39.95473477796808,412.1211328003682,0.020139088592186626,42.9564960860148,2132.9910680605803,False,False,insufficient_exposure,insufficient_exposure,4,8.0,8.0,326.9147018065114,599.1700081672967
360470417004,36,1012,499,1012.0,35.76255698695195,499.0,0.014207401129729512,32.57540319706884,2292.8474320967543,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,244.86007462009945,295.0317872954492
360470431004,36,985,451,985.0,42.75521135850275,643.2426528082792,0.012997356964700507,29.655922362219183,2281.688688151109,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,267.8050681916283,337.27344162457695
360470489001,36,767,493,767.0,13.66646809144389,493.63800530627503,0.012725927147209954,49.21037573244912,3866.938350596959,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,194.43515688142054,571.5525037523898
360470545002,36,739,94,739.0,10.096088895508064,97.22298057286167,0.010042131042833243,12.08868936193059,1203.7972129987204,False,False,insufficient_exposure,insufficient_exposure,4,6.0,4.0,172.67486164358212,297.2479829573068
360470545003,36,1266,392,1266.0,44.52570969957223,402.5661938529405,0.013926318758274147,16.335642140382195,1173.0050434668228,False,False,insufficient_exposure,insufficient_exposure,4,7.0,5.0,164.68581205403854,297.2479829573068
360470545004,36,104,103,281.0,20.192177791016128,106.5195669462409,0.004614306897339386,10.993501187548327,2382.4815800369042,False,False,insufficient_exposure,insufficient_exposure,4,3.0,2.0,55.7539403361656,68.8574789065322
360470644002,36,53,18,53.0,30.074052010160433,18.0,0.0038347666391410577,0.7395308751303131,192.8489904918854,False,False,insufficient_exposure,insufficient_exposure,4,3.0,3.0,80.42315109721018,92.17858193786736
360470882003,36,1116,364,1116.0,7.947984875187199,364.3190026531375,0.014539062883960499,13.066900555029605,898.7443454450572,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,191.47590977950796,274.2537345186179
360470892002,36,617,425,617.0,36.41433382149742,690.964691047516,0.01711166156666256,38.02141298971945,2221.9591499982607,False,False,insufficient_exposure,insufficient_exposure,4,8.0,7.0,300.18527132456603,511.45520950309304
360470894001,36,628,258,628.0,24.42962080406417,258.63800530627503,0.016366484400578966,15.841953869519328,967.9509344694036,False,False,insufficient_exposure,insufficient_exposure,4,9.0,9.0,272.0047305912705,433.0482575727648
360470900007,36,332,139,359.0,16.540400956470656,278.07794715600926,0.009688847567721074,28.302543751074566,2921.1465608527105,False,False,insufficient_exposure,insufficient_exposure,4,6.0,4.0,379.56315594999353,511.45520950309304
360470902003,36,541,39,541.0,19.859241608128347,39.0,0.005319329438929355,6.3965624351981525,1202.512931119682,False,False,insufficient_exposure,insufficient_exposure,4,4.0,4.0,197.16950139620002,540.9693015165956
360470920001,36,16,16,376.0,20.511018442673816,16.0,0.011074954317068274,7.06345831139733,637.7866769627584,False,False,insufficient_exposure,insufficient_exposure,4,5.0,5.0,243.8092169434089,448.90623047689394
360470928003,36,48,32,48.0,32.214810402032086,32.31900265313751,0.002961789658563336,3.519228376946058,1188.210096814612,False,False,insufficient_exposure,insufficient_exposure,1,3.0,3.0,101.74107418848544,290.8678539907723
360471134002,36,707,364,707.0,46.081397638609644,364.0,0.01065255855556804,38.81822214094957,3644.0280462630712,False,False,insufficient_exposure,insufficient_exposure,4,6.0,5.0,257.46490352317755,374.8711935712781
360471152001,36,104,103,265.0,6.444312060962593,127.33395360938218,0.021087355493689893,28.139204774981536,1334.411267614937,False,False,insufficient_exposure,insufficient_exposure,4,7.0,7.0,280.31960762319744,669.6098245497607
360471156003,36,631,334,631.0,39.377605679251374,334.9570079594125,0.010562210650457388,28.423426314785992,2691.048991108233,False,False,insufficient_exposure,insufficient_exposure,4,4.0,3.0,239.7233906936697,374.8711935712781
360471208011,36,896,223,896.0,49.148104020320865,292.69847490457335,0.01075912275133958,15.176206928389593,1410.5431529257398,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,237.74158750586423,335.82540372181126
360471210002,36,2222,860,2222.0,3.2221560304812966,860.0,0.02370976135485039,26.28507075608475,1108.6181072298104,False,False,insufficient_exposure,insufficient_exposure,4,6.0,6.0,212.58366902855317,402.0010117950701
360610002011,36,595,289,595.0,44.45673312086888,472.98769012610666,0.009606993910099457,28.74271460972807,2991.8531102129646,False,False,insufficient_exposure,insufficient_exposure,4,8.0,8.0,302.56763865731926,877.3900529625349
360610002022,36,1152,691,1152.0,15.818911040289628,691.3190026531375,0.010986536922750584,33.069659663853145,3010.0167046609117,False,False,insufficient_exposure,insufficient_exposure,4,3.0,2.0,143.26921290444983,153.66146555272104
360610002023,36,898,439,898.0,33.09665002503797,484.18963932383224,0.010522056025963764,46.46961607343991,4416.400745137026,False,False,insufficient_exposure,insufficient_exposure,4,4.0,3.0,132.87696025617865,153.66146555272104
