block_group_geoid,state_fips,class_strict_three_fates,class_loose_grey_plus_4band_span,class_no_grey_5band_chasm,n_nb,n_grey_nb,band,idx,cnt,pop,expo,land,nb_band_min,nb_band_max,nb_idx_min,nb_idx_max,nb_cnt_max,nb_pop_max,nb_land_max,neighbourhood_band_span,neighbourhood_max_count
171579506004,17,False,False,True,4,0,3.0,58.615990821353336,7.355769074583349,328,840.0,0.8721518802648095,0.0,5.0,2.563731230474089,110.43148977141972,16.533836537336725,891,41.15515032229241,5.0,16.533836537336725
171579507001,17,False,False,True,4,0,0.0,2.7759218317135557,0.3622457332216349,757,757.0,1.688661420148373,0.0,6.0,2.5647531371934518,145.64232552487067,17.31621734382664,847,56.137731072441106,6.0,17.31621734382664
171579507003,17,False,False,True,8,0,0.0,2.1890817476742668,0.2545532576951423,815,822.0,30.574758507289058,0.0,7.0,2.1854627632001336,259.00648296104845,21.141885015746915,1167,68.76150292442848,7.0,21.141885015746915
171599783003,17,False,False,True,7,0,3.0,56.94950215917632,5.94756292942646,617,617.0,63.806441953125415,0.0,5.0,3.7140097772808085,126.26598507119525,19.120041024674183,1378,100.4918427984598,5.0,19.120041024674183
171635005001,17,False,False,True,5,0,6.0,174.60888762351703,11.468809311145979,398,398.0,0.3548193894990507,2.0,7.0,30.24580045158658,311.2979060632806,24.1297049680146,1126,0.830099949763862,5.0,24.1297049680146
171635005003,17,False,False,True,5,0,6.0,182.17005542987175,20.89668081805046,856,856.0,0.16325712012631596,2.0,7.0,30.24580045158658,248.41470833307832,19.910657946709033,805,0.830099949763862,5.0,20.89668081805046
171635021003,17,False,False,True,5,0,2.0,34.419262648335305,5.9583601106402115,1126,1126.0,0.6364137324167098,2.0,7.0,30.24580045158658,311.2979060632806,24.44073441399427,778,3.1862574844021196,5.0,24.44073441399427
171635040022,17,False,False,True,8,0,1.0,14.927789973614507,2.705222493917659,1206,1206.0,24.483372242199213,0.0,6.0,11.811606959791181,194.35824972747542,21.867378324131472,1344,53.3095717570688,6.0,21.867378324131472
171635040023,17,False,False,True,6,0,6.0,145.64232552487067,17.31621734382664,595,701.0,10.33645208510243,0.0,7.0,2.5647531371934518,259.00648296104845,21.867378324131472,1206,56.137731072441106,7.0,21.867378324131472
171635040024,17,False,False,True,4,0,6.0,194.35824972747542,21.867378324131472,560,608.0,6.338740296379199,1.0,7.0,14.927789973614507,259.00648296104845,21.141885015746915,1206,30.862097278122256,6.0,21.867378324131472
171635040025,17,False,False,True,5,0,7.0,259.00648296104845,21.141885015746915,459,459.0,10.569606437305229,0.0,6.0,2.1890817476742668,194.35824972747542,21.867378324131472,926,56.137731072441106,7.0,21.867378324131472
171635040026,17,False,False,True,8,0,3.0,52.04865194373369,8.122834886186276,926,926.0,30.862097278122256,0.0,7.0,2.1890817476742668,259.00648296104845,21.867378324131472,1296,46.97135154029723,7.0,21.867378324131472
171659557003,17,False,True,False,11,1,2.0,31.571042788116408,6.089103919635877,1210,1210.0,49.625338241417644,1.0,5.0,20.114930562316076,109.20400528534618,11.023920386305049,1562,46.290714052737485,4.0,11.023920386305049
171659562004,17,False,False,True,9,0,2.0,27.66460159954545,6.57242864885242,1495,1502.0,41.04120423935074,0.0,5.0,0.8056068238372401,109.20400528534618,16.389868126306965,1376,149.01174893810614,5.0,16.389868126306965
171878705002,17,False,True,False,7,1,4.0,82.22672470921806,7.284737468443709,297,608.0,0.15254471573616607,2.0,7.0,28.281418124330102,262.58117738790395,42.00443216974494,1340,2.144611003638932,5.0,42.00443216974494
171899504005,17,False,False,True,9,0,2.0,26.996794765639677,5.316965935188798,829,1336.0,52.24623058211646,0.0,6.0,2.5647531371934518,145.64232552487067,17.31621734382664,1206,62.356119464965424,6.0,17.31621734382664
171978833041,17,False,True,False,7,1,1.0,21.31595838007227,3.0670923965682593,898,898.0,22.175038093128546,1.0,5.0,12.553587831494085,105.98320965528218,19.547622849242924,1172,36.21543729789555,4.0,19.547622849242924
171978834022,17,False,True,False,6,1,3.0,50.33883149934368,9.635105766848651,1172,1172.0,3.9097291454361156,1.0,5.0,21.31595838007227,105.98320965528218,44.7816621005978,1142,29.014206941668164,4.0,44.7816621005978
171978841032,17,False,True,False,11,1,2.0,46.19828822566943,9.617877524131842,1088,1194.0,3.4720699934024024,2.0,6.0,35.359440232188504,164.13338831501704,42.11372400970863,2412,7.512109775669974,4.0,42.11372400970863
180190504014,18,False,True,False,7,1,5.0,107.53243414079087,28.154041249263546,1664,1664.0,0.6701204508618381,2.0,6.0,33.51784071121539,184.13177901323706,24.219388560543255,1325,0.6588667312453416,4.0,28.154041249263546
180190504043,18,False,True,False,7,1,3.0,71.61423420975402,13.235779471706685,772,1197.0,0.3707472618474685,2.0,7.0,49.497393648266026,227.78989364115978,47.966037953474405,1664,0.6701204508618381,5.0,47.966037953474405
180190507051,18,False,True,False,11,1,2.0,34.67968741836274,35.345982647839534,1904,8052.0,3.89904299599275,2.0,6.0,33.96425916126721,141.40491068264592,31.021885196956887,2936,2.41168018335034,4.0,35.345982647839534
180190509033,18,False,True,False,7,2,2.0,29.422164312275424,7.517438054278065,1690,1690.0,3.492884374669967,1.0,5.0,19.175555779669388,104.6418570962421,41.15247821251996,2715,7.885716124001821,4.0,41.15247821251996
180239504002,18,False,False,True,8,0,1.0,12.992341045104466,7.885679696167036,720,4409.0,26.77787003431456,0.0,5.0,10.175818048064148,130.99928147928026,20.83737149453547,2160,42.18990487952472,5.0,20.83737149453547
180419544003,18,False,False,True,5,0,2.0,44.40625969368331,5.639937316361445,844,844.0,0.7954882078589929,0.0,5.0,11.983137538623913,105.89233665304997,21.710683830266454,1312,11.008527757295381,5.0,21.710683830266454
180430702002,18,False,True,False,9,2,4.0,96.51708060122115,9.584196441864295,572,653.0,0.4409819472105608,2.0,6.0,49.497393648266026,187.86958078521948,26.68082457505854,2247,0.954214805256384,4.0,26.68082457505854
180479696004,18,False,False,True,10,0,1.0,20.84812201252888,6.359513944658294,1869,1869.0,26.19059629582624,0.0,5.0,7.437645438677987,100.05334244322886,19.66004323830519,1984,41.836958471597,5.0,19.66004323830519
180559551004,18,False,False,True,5,0,6.0,140.1114149003152,15.372732949542236,643,675.0,0.9502900768142909,1.0,6.0,23.360803752989014,195.70754365947116,18.906260425508357,1607,39.22078931860425,5.0,18.906260425508357
180559552002,18,False,False,True,6,0,5.0,105.56185005535478,13.808800813741147,801,832.0,0.5298661390379896,1.0,6.0,23.360803752989014,140.1114149003152,15.566816503468548,1170,39.22078931860425,5.0,15.566816503468548
180559553005,18,False,False,True,8,0,1.0,23.360803752989014,4.019812369449335,1170,1170.0,39.22078931860425,1.0,6.0,18.962621035649164,140.1114149003152,15.372732949542236,1607,67.72582712744577,5.0,15.372732949542236
180632101063,18,False,False,True,7,0,1.0,16.980014664755803,2.0415564165378868,907,907.0,3.8520145947697038,0.0,5.0,10.489848749612221,114.16503565846203,19.067599507927177,2374,9.186732135229764,5.0,19.067599507927177
180659760001,18,False,False,True,5,0,2.0,42.74552183833527,7.494777458943084,465,1148.0,0.527551842699386,1.0,6.0,13.221143503579757,162.33473424080228,20.181668187539792,1360,9.172111218688181,5.0,20.181668187539792
180659760004,18,False,False,True,7,0,2.0,44.670839259620614,7.05577572435965,1047,1047.0,0.2350126618921042,1.0,6.0,24.25005342418362,162.33473424080228,20.181668187539792,1513,3.309945697009397,5.0,20.181668187539792
180659761001,18,False,False,True,6,0,2.0,38.21216412450035,13.156298504916998,2224,2224.0,1.309281300136934,1.0,6.0,13.221143503579757,162.33473424080228,20.181668187539792,1159,15.928709803999835,5.0,20.181668187539792
180659761002,18,False,False,True,4,0,1.0,24.96281332007174,5.5624039777936725,768,1613.0,0.38231333811026647,1.0,6.0,13.221143503579757,162.33473424080228,20.181668187539792,2224,8.728311111822054,5.0,20.181668187539792
180659763002,18,False,False,True,9,0,6.0,162.33473424080228,20.181668187539792,725,725.0,0.23358215339451888,1.0,3.0,24.96281332007174,55.99767561555579,13.156298504916998,2224,1.309281300136934,5.0,20.181668187539792
180731012001,18,False,False,True,9,0,2.0,40.8317308435371,7.302271678579091,1037,1133.0,72.67819619449914,1.0,6.0,13.019936040420253,155.227395738449,23.9228616221861,1416,100.98606128350141,5.0,23.9228616221861
180731013001,18,False,False,True,14,0,2.0,46.441326225375676,13.053958593847014,1416,1765.0,100.98606128350141,0.0,6.0,11.762151700182372,155.227395738449,19.280874549332527,1217,90.39046360718622,6.0,19.280874549332527
180890102033,18,False,True,False,11,1,4.0,85.49234221521502,42.82059849883719,619,3556.0,3.93580532692098,3.0,7.0,52.21171570575794,220.98690672657435,45.113805725922425,1311,5.697882528117089,4.0,45.113805725922425
180890102052,18,False,True,False,15,1,3.0,52.21171570575794,45.113805725922425,946,6132.0,5.697882528117089,2.0,7.0,37.799503092923956,309.3440057127845,42.82059849883719,1629,3.93580532692098,5.0,45.113805725922425
180890104003,18,False,False,True,7,0,6.0,183.97949011020776,8.1709869796279,287,287.0,0.09690430586571304,2.0,7.0,37.799503092923956,220.98690672657435,21.656714952437095,1629,0.3467363408089159,5.0,21.656714952437095
180890121001,18,False,False,True,10,0,7.0,289.5263043874999,13.992438775470886,313,313.0,0.47683693806609795,2.0,7.0,46.779374924090895,227.08194892115486,17.717050263250584,916,1.3826963089803528,5.0,17.717050263250584
180890123001,18,False,False,True,9,0,6.0,137.78827711020193,17.717050263250584,241,863.0,1.3826963089803528,2.0,7.0,46.779374924090895,289.5263043874999,17.144210662473803,878,1.6711300655353203,5.0,17.717050263250584
180890128002,18,False,False,True,6,0,3.0,63.698778403046255,11.506809851778714,1149,1324.0,0.1436832850943088,2.0,7.0,37.799503092923956,212.82839157592008,17.886388834068942,1629,0.3467363408089159,5.0,17.886388834068942
180910418001,18,False,False,True,5,0,2.0,31.16938025075823,7.890070351965164,1556,1556.0,4.505370103803295,0.0,6.0,11.629871724900717,176.04305473561806,10.994443605630218,1131,24.052625091008622,6.0,10.994443605630218
180910418003,18,False,False,True,6,0,0.0,11.629871724900717,3.742865100907919,1075,3197.0,10.662280221819243,1.0,6.0,15.685458269164254,176.04305473561806,18.812625703723256,1917,28.00279766535299,6.0,18.812625703723256
180919900000,18,False,True,False,7,2,,,0.0,0,0.0,0.0,0.0,4.0,5.073628977289392,77.26905890163415,22.940623814596755,1907,2.7239924279034624,4.0,22.940623814596755
180973420002,18,False,True,False,5,1,4.0,91.30673157530046,35.55142157093901,2683,2683.0,0.4694118074542049,2.0,7.0,35.98503321285622,202.2457228752919,43.31990025827282,3564,2.058936092953724,5.0,43.31990025827282
181039524002,18,False,False,True,5,0,7.0,202.95917848732884,22.064478953979553,694,694.0,0.22509562794865495,0.0,7.0,9.571746284203302,249.92894684513735,16.843640134776308,829,17.224988727844007,7.0,22.064478953979553
181039527001,18,False,False,True,11,0,0.0,9.571746284203302,0.8016226058987289,522,522.0,17.224988727844007,0.0,7.0,2.2937209251607986,249.92894684513735,22.064478953979553,1436,31.379645599994667,7.0,22.064478953979553
181050002011,18,False,True,False,3,0,,,7.907508952716856,1965,2250.0,0.14977173003315447,1.0,5.0,24.330635299451885,121.98175446251096,34.431474478770404,3992,0.702256505725812,4.0,34.431474478770404
181050002021,18,False,True,False,5,1,2.0,36.222053736739944,24.765404959544647,3992,6021.0,0.16828957566141106,1.0,6.0,24.330635299451885,165.38072134689006,39.07639119800778,4126,0.702256505725812,5.0,39.07639119800778
181239523001,18,False,True,False,8,1,1.0,13.89891168079415,3.292001346741378,900,1372.0,75.51366480983575,0.0,4.0,7.3552674851513675,80.34543229242536,14.223563245668146,2264,82.96156000499941,4.0,14.223563245668146
181239524004,18,False,True,False,8,2,2.0,31.414764902600847,7.015235964439457,1364,1418.0,0.5033629285657223,0.0,4.0,11.178067854236915,89.62090061339579,17.312584972999375,1121,3.669834221748609,4.0,17.312584972999375
181239526001,18,False,True,False,6,1,4.0,81.78477059182404,15.515726230413748,1129,1129.0,6.718121188594955,0.0,4.0,11.178067854236915,93.3083274426272,35.07923639224833,1172,21.657090541624147,4.0,35.07923639224833
181270501071,18,False,True,False,6,2,0.0,5.073628977289392,0.5629314644187839,652,652.0,2.3492582751663678,0.0,4.0,9.275601011085584,77.26905890163415,22.940623814596755,2270,19.01364134061604,4.0,22.940623814596755
181290405003,18,False,True,False,10,1,2.0,27.382790532807586,10.91313738311666,1482,2677.0,85.94521231219089,1.0,5.0,21.176666288331802,114.86843673197396,25.151614486590212,1641,130.78514789011908,4.0,25.151614486590212
181359519005,18,False,False,True,12,0,1.0,23.236418846457006,2.8140099306817326,743,743.0,34.28562612204424,0.0,5.0,8.296586829684971,110.99984086446055,24.703686237057603,1507,33.853899429677305,5.0,24.703686237057603
181410003012,18,False,False,True,5,0,3.0,63.95250903458541,5.558369071954097,495,616.0,0.22069251893206568,1.0,6.0,17.352505721977565,174.59833647336228,19.16210285631296,1633,1.1713609758617773,5.0,19.16210285631296
181410108001,18,False,False,True,9,0,2.0,35.18480900962633,8.62678424730742,842,1584.0,24.052625091008622,1.0,6.0,14.768830032501441,176.04305473561806,18.812625703723256,1917,28.00279766535299,5.0,18.812625703723256
181410108002,18,False,False,True,4,0,6.0,176.04305473561806,10.994443605630218,393,393.0,0.33386292263712364,0.0,3.0,11.629871724900717,63.69919866751637,18.812625703723256,1917,24.052625091008622,6.0,18.812625703723256
181410108003,18,False,False,True,4,0,3.0,63.69919866751637,18.812625703723256,1917,1917.0,1.4368502255402247,0.0,6.0,11.629871724900717,176.04305473561806,10.994443605630218,1159,28.00279766535299,6.0,18.812625703723256
181479528003,18,False,True,False,6,2,2.0,29.653365686287486,6.00228689464946,1105,1105.0,19.32460106930761,0.0,4.0,10.858245676911007,75.02319556651753,11.194950416195924,1098,48.43801116909375,4.0,11.194950416195924
181479531001,18,False,True,False,5,1,4.0,75.02319556651753,11.194950416195924,543,930.0,5.125049782564446,0.0,3.0,11.896509280034358,70.3343441616261,16.091475443785555,1105,19.988559329718314,4.0,16.091475443785555
181570102091,18,False,True,False,11,2,2.0,31.13182764495616,7.665802219341998,1653,1653.0,1.781929029782303,0.0,6.0,11.388211523287245,176.78531680212788,22.16334011198121,2294,10.336102662648903,6.0,22.16334011198121
181570104001,18,False,True,False,5,2,,,20.244794470904168,2294,2662.0,0.054314921160004866,0.0,6.0,11.388211523287245,176.78531680212788,22.07695822786251,2509,10.336102662648903,6.0,22.07695822786251
181570104003,18,False,True,False,6,4,,,19.185339094586833,2509,2509.0,0.04134999677662613,2.0,6.0,28.95250694828831,176.78531680212788,22.07695822786251,2294,0.33946487885614274,4.0,22.07695822786251
181570105001,18,False,True,False,5,2,,,7.7001034883671124,961,1125.0,0.17263438325205285,0.0,6.0,11.388211523287245,176.78531680212788,22.07695822786251,2509,10.336102662648903,6.0,22.07695822786251
181570105002,18,False,True,False,5,3,6.0,176.78531680212788,22.07695822786251,858,858.0,0.049467022456717,0.0,2.0,11.388211523287245,31.13182764495616,20.244794470904168,2509,10.336102662648903,6.0,22.07695822786251
181570106001,18,False,True,False,12,2,0.0,11.388211523287245,6.463177733309197,1226,7858.0,10.336102662648903,1.0,6.0,13.546660832837144,176.78531680212788,35.056108880134616,2985,60.50255381288218,6.0,35.056108880134616
181630038056,18,False,True,False,6,2,3.0,57.63011888910634,3.391790101017241,439,439.0,1.3015577125564488,2.0,6.0,29.295363356589196,166.45577180024935,48.72471325938499,1860,37.59419922587985,4.0,48.72471325938499
181650205005,18,False,False,True,3,0,3.0,68.70900995331726,6.610054804343263,643,643.0,0.6778162390869046,1.0,6.0,24.97969505383694,145.6371657406254,14.774536285014873,745,6.806719664825025,5.0,14.774536285014873
181730303001,18,False,False,True,9,0,3.0,59.48352795972744,13.913863003711823,1543,1543.0,27.229104924346547,1.0,6.0,21.886258401813976,146.50373806573373,24.312953176306635,1803,37.04056695457185,5.0,24.312953176306635
181730304001,18,False,False,True,6,0,3.0,74.37963176487926,20.288805315667503,1803,1803.0,2.193385358823134,1.0,6.0,20.677975315357244,146.50373806573373,24.312953176306635,2100,27.229104924346547,5.0,24.312953176306635
181730304003,18,False,False,True,5,0,4.0,96.55538044503199,16.65295430725879,1068,1068.0,0.6815289974439304,1.0,6.0,21.886258401813976,146.50373806573373,20.288805315667503,1803,27.229104924346547,5.0,20.288805315667503
181730305011,18,False,False,True,8,0,1.0,20.677975315357244,6.826702456078267,2100,2100.0,14.826998182628722,0.0,5.0,10.909283680029723,132.22112626782126,24.312953176306635,2111,19.083052856177012,5.0,24.312953176306635
181730307042,18,False,False,True,11,0,2.0,26.760978594805074,14.570426587197703,1930,4038.0,7.246700835240515,0.0,5.0,10.909283680029723,109.71637239187952,23.46397628094538,2455,19.083052856177012,5.0,23.46397628094538
190079505002,19,False,False,True,6,0,3.0,55.948022961840465,8.342481213698948,796,796.0,104.16196389411225,0.0,6.0,3.616851244592776,138.57903070397924,19.94069525591329,1684,145.9930026474137,6.0,19.94069525591329
190314501001,19,False,False,True,14,0,1.0,23.404433771397915,2.9253889337512153,857,857.0,124.45234700324552,0.0,5.0,9.345046503120567,126.6535854160517,22.3491546101398,1206,91.91017019765393,5.0,22.3491546101398
190314504001,19,False,False,True,6,0,2.0,31.297778108936726,4.859436068550498,910,910.0,42.672766941775656,0.0,5.0,9.64939775007914,126.6535854160517,22.3491546101398,1047,124.45234700324552,5.0,22.3491546101398
190314504002,19,False,False,True,7,0,0.0,9.64939775007914,1.896453721725343,1047,1312.0,26.13817868067356,0.0,5.0,11.941360797700822,126.6535854160517,22.3491546101398,1359,71.3952238954487,5.0,22.3491546101398
190314504003,19,False,False,True,4,0,1.0,13.005081658620071,2.1231201692143395,903,1059.0,1.0960946071679072,0.0,5.0,9.64939775007914,126.6535854160517,22.3491546101398,1047,71.3952238954487,5.0,22.3491546101398
190339501021,19,False,False,True,6,0,2.0,38.13557026124818,6.892728865434122,1246,1246.0,1.3687900675343256,1.0,7.0,15.852045935981861,213.77151188900024,12.282833929137773,1692,44.87602184397673,6.0,12.282833929137773
