priority_rank,review_lane,state_abbr,state_fips,ori9,agency_name,agency_type_name,official_is_nibrs,official_effective_nibrs_2024,official_nibrs_start_date,repo_has_srs_2024,repo_has_nibrs_2024,repo_preferred_source_any_offense_2024,repo_reporting_regime_mix_2024,repo_preferred_support_count_2024,official_repo_presence_flag,official_repo_transition_flag,mismatch_reason,state_priority_score_abs
381,source_policy_disagreement,GA,13.0,GA1260400,Southern Crescent Technical College,University or College,True,True,2019-10-01,True,True,srs_return_a_annual,annual_only_but_usable|structurally_missing_or_unreliable,1.0,aligned,mixed_source_2024,aligned,0.0
382,source_policy_disagreement,GA,13.0,GA0430400,Decatur County Schools,Other,True,True,2019-08-01,True,True,srs_return_a_annual,annual_only_but_usable|structurally_missing_or_unreliable,1.0,aligned,mixed_source_2024,aligned,0.0
383,source_policy_disagreement,GA,13.0,GA0110200,Georgia Forestry Commission,Other State Agency,True,True,2019-09-01,True,True,srs_return_a_annual,annual_only_but_usable|structurally_missing_or_unreliable,1.0,aligned,mixed_source_2024,aligned,0.0
384,present_but_no_2024_observation,GA,13.0,GA0010000,Appling County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
385,present_but_no_2024_observation,GA,13.0,GA0060000,Banks County Sheriff's Office,County,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
386,present_but_no_2024_observation,GA,13.0,GA0240000,Charlton County Sheriff's Office,County,True,True,2022-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
387,present_but_no_2024_observation,GA,13.0,GA0290000,Clarke County Sheriff's Office,County,True,True,2019-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
388,present_but_no_2024_observation,GA,13.0,GA0450000,Dodge County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
389,present_but_no_2024_observation,GA,13.0,GA0630000,Glynn County Sheriff's Office,County,True,True,2021-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
390,present_but_no_2024_observation,GA,13.0,GA0700000,Hancock County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
391,present_but_no_2024_observation,GA,13.0,GA0800000,Jeff Davis County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
392,present_but_no_2024_observation,GA,13.0,GA0820000,Jenkins County Sheriff's Office,County,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
393,present_but_no_2024_observation,GA,13.0,GA0890000,Liberty County Sheriff's Office,County,True,True,2018-03-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
394,present_but_no_2024_observation,GA,13.0,GA1090000,Oglethorpe County Sheriff's Office,County,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
395,present_but_no_2024_observation,GA,13.0,GA1110000,Peach County Sheriff's Office,County,True,True,2018-06-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
396,present_but_no_2024_observation,GA,13.0,GA1240000,Screven  County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
397,present_but_no_2024_observation,GA,13.0,GA1270000,Stephens County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
398,present_but_no_2024_observation,GA,13.0,GA1280000,Stewart County Sheriff's Office,County,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
399,present_but_no_2024_observation,GA,13.0,GA1310000,Taliaferro County Sheriff's Office,County,True,True,2020-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
400,present_but_no_2024_observation,GA,13.0,GA1490000,Warren County Sheriff's Office,County,True,True,2022-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
401,present_but_no_2024_observation,GA,13.0,GA1500000,Washington County Sheriff's Office,County,True,True,2020-03-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
402,present_but_no_2024_observation,GA,13.0,GA1520000,Webster County Sheriff's Office,County,True,True,2019-07-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
403,present_but_no_2024_observation,GA,13.0,GA1580000,Wilkinson County Sheriff's Office,County,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
404,present_but_no_2024_observation,GA,13.0,GA0040100,Newton Police Department,City,True,True,2021-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
405,present_but_no_2024_observation,GA,13.0,GA0130100,Nahunta Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
406,present_but_no_2024_observation,GA,13.0,GA0130200,Hoboken Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
407,present_but_no_2024_observation,GA,13.0,GA0150100,Pembroke Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
408,present_but_no_2024_observation,GA,13.0,GA0180100,Jackson Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
409,present_but_no_2024_observation,GA,13.0,GA0190200,Edison Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
410,present_but_no_2024_observation,GA,13.0,GA0190300,Leary Police Department,City,True,True,2022-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
411,present_but_no_2024_observation,GA,13.0,GA0220500,Whitesburg Police Department,City,True,True,2021-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
412,present_but_no_2024_observation,GA,13.0,GA0280200,Ball Ground Police Department,City,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
413,present_but_no_2024_observation,GA,13.0,GA0310500,Riverdale Police Department,City,True,True,2019-06-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
414,present_but_no_2024_observation,GA,13.0,GA0350400,Norman Park Police Department,City,True,True,2019-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
415,present_but_no_2024_observation,GA,13.0,GA0430200,Attapulgus Police Department,City,True,True,2018-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
416,present_but_no_2024_observation,GA,13.0,GA0440500,Clarkston Police Department,City,True,True,2019-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
417,present_but_no_2024_observation,GA,13.0,GA0460100,Vienna Police Department,City,True,True,2019-02-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
418,present_but_no_2024_observation,GA,13.0,GA0510100,Guyton Police Department,City,True,True,2021-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
419,present_but_no_2024_observation,GA,13.0,GA0530300,Twin City Police Department,City,True,True,2020-07-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
420,present_but_no_2024_observation,GA,13.0,GA0540200,Hagan Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
421,present_but_no_2024_observation,GA,13.0,GA0640100,Calhoun Police Department,City,True,True,2018-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
422,present_but_no_2024_observation,GA,13.0,GA0680200,Clarkesville Police Department,City,True,True,2021-03-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
423,present_but_no_2024_observation,GA,13.0,GA0710300,Buchanan Police Department,City,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
424,present_but_no_2024_observation,GA,13.0,GA0780300,Maysville Police Department,City,True,True,2019-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
425,present_but_no_2024_observation,GA,13.0,GA0810100,Louisville Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
426,present_but_no_2024_observation,GA,13.0,GA0810300,Wrens Police Department,City,True,True,2019-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
427,present_but_no_2024_observation,GA,13.0,GA0810400,Bartow Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
428,present_but_no_2024_observation,GA,13.0,GA0810500,Stapleton Police Department,City,True,True,2020-07-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
429,present_but_no_2024_observation,GA,13.0,GA0850100,Barnesville Police Department,City,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
430,present_but_no_2024_observation,GA,13.0,GA0850200,Milner Police Department,City,True,True,2021-11-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
431,present_but_no_2024_observation,GA,13.0,GA0860100,Lakeland Police Department,City,True,True,2020-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
432,present_but_no_2024_observation,GA,13.0,GA0870100,Dublin Police Department,City,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
433,present_but_no_2024_observation,GA,13.0,GA0890200,Midway Police Department,City,True,True,2020-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
434,present_but_no_2024_observation,GA,13.0,GA0920300,Lake Park Police Department,City,True,True,2019-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
435,present_but_no_2024_observation,GA,13.0,GA0940100,Thomson Police Department,City,True,True,2019-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
436,present_but_no_2024_observation,GA,13.0,GA0960100,Montezuma Police Department,City,True,True,2019-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
437,present_but_no_2024_observation,GA,13.0,GA0960300,Marshallville Police Department,City,True,True,2019-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
438,present_but_no_2024_observation,GA,13.0,GA0980100,Buena Vista Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
439,present_but_no_2024_observation,GA,13.0,GA0990200,Greenville Police Department,City,True,True,2021-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
440,present_but_no_2024_observation,GA,13.0,GA0990500,Warm Springs Police Department,City,True,True,2019-07-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
441,present_but_no_2024_observation,GA,13.0,GA1000100,Colquitt Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
442,present_but_no_2024_observation,GA,13.0,GA1010400,Sale City Police Department,City,True,True,2021-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
443,present_but_no_2024_observation,GA,13.0,GA1020100,Forsyth Police Department,City,True,True,2019-11-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
444,present_but_no_2024_observation,GA,13.0,GA1050200,Eton Police Department,City,True,True,2019-08-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
445,present_but_no_2024_observation,GA,13.0,GA1100400,Braswell  Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
446,present_but_no_2024_observation,GA,13.0,GA1110100,Fort Valley Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
447,present_but_no_2024_observation,GA,13.0,GA1130200,Patterson Police Department,City,True,True,2022-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
448,present_but_no_2024_observation,GA,13.0,GA1190300,Tallulah Falls Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
449,present_but_no_2024_observation,GA,13.0,GA1190400,Dillard Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
450,present_but_no_2024_observation,GA,13.0,GA1200100,Cuthbert Police Department,City,True,True,2023-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
451,present_but_no_2024_observation,GA,13.0,GA1210800,Blythe Police Department,City,True,True,2018-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
452,present_but_no_2024_observation,GA,13.0,GA1290200,Leslie Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
453,present_but_no_2024_observation,GA,13.0,GA1320100,Glennville Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
454,present_but_no_2024_observation,GA,13.0,GA1330200,Reynolds Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
455,present_but_no_2024_observation,GA,13.0,GA1390100,Hiawassee Police Department,City,True,True,2019-09-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
456,present_but_no_2024_observation,GA,13.0,GA1410300,West Point Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
457,present_but_no_2024_observation,GA,13.0,GA1460200,Rossville Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
458,present_but_no_2024_observation,GA,13.0,GA1490100,Warrenton Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
459,present_but_no_2024_observation,GA,13.0,GA1500300,Davisboro Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
460,present_but_no_2024_observation,GA,13.0,GA1510200,Screven Police Department,City,True,True,2022-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
461,present_but_no_2024_observation,GA,13.0,GA1550200,Tunnel Hill Police Department,City,True,True,2020-02-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
462,present_but_no_2024_observation,GA,13.0,GA1550300,Cohutta Police Department,City,True,True,2020-02-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
463,present_but_no_2024_observation,GA,13.0,GA1560100,Abbeville Police Department,City,True,True,2018-12-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
464,present_but_no_2024_observation,GA,13.0,GA1580100,Gordon Police Department,City,True,True,2019-02-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
465,present_but_no_2024_observation,GA,13.0,GA1580200,Irwinton Police Department,City,True,True,2020-01-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
466,present_but_no_2024_observation,GA,13.0,GA1580300,McIntyre Police Department,City,True,True,2019-10-01,False,False,,structurally_missing_or_unreliable,0.0,present_but_no_2024_observation,official_nibrs_started_by_2024_but_repo_no_nibrs,official_nibrs_no_repo_nibrs|official_start_by_2024_but_repo_no_nibrs|no_2024_observation,0.0
