ori9,state_abbr,agency_name_std,agency_type_norm,population_latest_nibrs,offense,preferred_source,preferred_count,preferred_months_reported,srs_months,nibrs_months,reported_count_srs,reported_count_nibrs,reporting_regime,usable_as_observed,current_row_is_true_partial,agency_year_lane_mixed
GA0170100,GA,WAYNESBORO,local_police,5576.0,larceny,srs_return_a_annual,59.0,10.0,10.0,10.0,59.0,59.0,true_partial,False,True,True
GA0170100,GA,WAYNESBORO,local_police,5576.0,motor_vehicle_theft,srs_return_a_annual,6.0,10.0,10.0,10.0,6.0,6.0,true_partial,False,True,True
GA0170100,GA,WAYNESBORO,local_police,5576.0,murder,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0170100,GA,WAYNESBORO,local_police,5576.0,rape,srs_return_a_annual,1.0,10.0,10.0,10.0,1.0,1.0,true_partial,False,True,True
GA0170100,GA,WAYNESBORO,local_police,5576.0,robbery,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0220200,GA,VILLA RICA,local_police,19251.0,aggravated_assault,srs_return_a_annual,8.0,8.0,8.0,8.0,8.0,8.0,true_partial,False,True,True
GA0220200,GA,VILLA RICA,local_police,19251.0,burglary,srs_return_a_annual,19.0,8.0,8.0,8.0,19.0,19.0,true_partial,False,True,True
GA0220200,GA,VILLA RICA,local_police,19251.0,larceny,srs_return_a_annual,186.0,8.0,8.0,8.0,186.0,186.0,true_partial,False,True,True
GA0220200,GA,VILLA RICA,local_police,19251.0,motor_vehicle_theft,srs_return_a_annual,11.0,8.0,8.0,8.0,11.0,11.0,true_partial,False,True,True
GA0220200,GA,VILLA RICA,local_police,19251.0,murder,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
GA0220200,GA,VILLA RICA,local_police,19251.0,rape,srs_return_a_annual,5.0,8.0,8.0,8.0,5.0,5.0,true_partial,False,True,True
GA0220200,GA,VILLA RICA,local_police,19251.0,robbery,srs_return_a_annual,3.0,8.0,8.0,8.0,3.0,3.0,true_partial,False,True,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,aggravated_assault,srs_return_a_annual,3.0,8.0,8.0,8.0,3.0,3.0,true_partial,False,True,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,burglary,srs_return_a_annual,1.0,8.0,8.0,8.0,1.0,1.0,true_partial,False,True,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,larceny,srs_return_a_annual,19.0,8.0,8.0,8.0,19.0,19.0,true_partial,False,True,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,motor_vehicle_theft,srs_return_a_annual,1.0,8.0,8.0,8.0,1.0,1.0,true_partial,False,True,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,murder,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,rape,srs_return_a_annual,1.0,8.0,8.0,8.0,1.0,1.0,true_partial,False,True,True
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,robbery,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,aggravated_assault,srs_return_a_annual,4.0,9.0,9.0,9.0,4.0,4.0,true_partial,False,True,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,burglary,srs_return_a_annual,9.0,9.0,9.0,9.0,9.0,9.0,true_partial,False,True,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,larceny,srs_return_a_annual,185.0,9.0,9.0,9.0,185.0,185.0,true_partial,False,True,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,motor_vehicle_theft,srs_return_a_annual,4.0,9.0,9.0,9.0,4.0,4.0,true_partial,False,True,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,murder,srs_return_a_annual,1.0,9.0,9.0,9.0,1.0,1.0,true_partial,False,True,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,rape,srs_return_a_annual,3.0,9.0,9.0,9.0,3.0,3.0,true_partial,False,True,True
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,robbery,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
GA0330100,GA,AUSTELL,local_police,8244.0,aggravated_assault,srs_return_a_annual,3.0,5.0,5.0,5.0,3.0,3.0,true_partial,False,True,True
GA0330100,GA,AUSTELL,local_police,8244.0,burglary,srs_return_a_annual,3.0,5.0,5.0,5.0,3.0,3.0,true_partial,False,True,True
GA0330100,GA,AUSTELL,local_police,8244.0,larceny,srs_return_a_annual,21.0,5.0,5.0,5.0,21.0,21.0,true_partial,False,True,True
GA0330100,GA,AUSTELL,local_police,8244.0,motor_vehicle_theft,srs_return_a_annual,3.0,5.0,5.0,5.0,3.0,3.0,true_partial,False,True,True
GA0330100,GA,AUSTELL,local_police,8244.0,murder,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
GA0330100,GA,AUSTELL,local_police,8244.0,rape,srs_return_a_annual,1.0,5.0,5.0,5.0,1.0,1.0,true_partial,False,True,True
GA0330100,GA,AUSTELL,local_police,8244.0,robbery,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
GA0340100,GA,DOUGLAS,local_police,11789.0,aggravated_assault,srs_return_a_annual,1.0,11.0,11.0,11.0,1.0,1.0,true_partial,False,True,True
GA0340100,GA,DOUGLAS,local_police,11789.0,burglary,srs_return_a_annual,8.0,11.0,11.0,11.0,8.0,8.0,true_partial,False,True,True
GA0340100,GA,DOUGLAS,local_police,11789.0,larceny,srs_return_a_annual,119.0,11.0,11.0,11.0,119.0,119.0,true_partial,False,True,True
GA0340100,GA,DOUGLAS,local_police,11789.0,motor_vehicle_theft,srs_return_a_annual,1.0,11.0,11.0,11.0,1.0,1.0,true_partial,False,True,True
GA0340100,GA,DOUGLAS,local_police,11789.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
GA0340100,GA,DOUGLAS,local_police,11789.0,rape,srs_return_a_annual,1.0,11.0,11.0,11.0,1.0,1.0,true_partial,False,True,True
GA0340100,GA,DOUGLAS,local_police,11789.0,robbery,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
GA0360200,GA,HARLEM,local_police,4143.0,aggravated_assault,srs_return_a_annual,2.0,6.0,6.0,6.0,2.0,2.0,true_partial,False,True,True
GA0360200,GA,HARLEM,local_police,4143.0,burglary,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA0360200,GA,HARLEM,local_police,4143.0,larceny,srs_return_a_annual,4.0,6.0,6.0,6.0,4.0,4.0,true_partial,False,True,True
GA0360200,GA,HARLEM,local_police,4143.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA0360200,GA,HARLEM,local_police,4143.0,murder,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA0360200,GA,HARLEM,local_police,4143.0,rape,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA0360200,GA,HARLEM,local_police,4143.0,robbery,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,aggravated_assault,srs_return_a_annual,1.0,4.0,4.0,4.0,1.0,1.0,true_partial,False,True,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,burglary,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,larceny,srs_return_a_annual,7.0,4.0,4.0,4.0,7.0,7.0,true_partial,False,True,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,murder,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,rape,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,robbery,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA0520000,GA,ELBERT,sheriff,15390.0,aggravated_assault,srs_return_a_annual,7.0,9.0,9.0,9.0,7.0,7.0,true_partial,False,True,True
GA0520000,GA,ELBERT,sheriff,15390.0,burglary,srs_return_a_annual,26.0,9.0,9.0,9.0,26.0,26.0,true_partial,False,True,True
GA0520000,GA,ELBERT,sheriff,15390.0,larceny,srs_return_a_annual,66.0,9.0,9.0,9.0,66.0,66.0,true_partial,False,True,True
GA0520000,GA,ELBERT,sheriff,15390.0,motor_vehicle_theft,srs_return_a_annual,13.0,9.0,9.0,9.0,13.0,13.0,true_partial,False,True,True
GA0520000,GA,ELBERT,sheriff,15390.0,murder,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
GA0520000,GA,ELBERT,sheriff,15390.0,rape,srs_return_a_annual,2.0,9.0,9.0,9.0,2.0,2.0,true_partial,False,True,True
GA0520000,GA,ELBERT,sheriff,15390.0,robbery,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,aggravated_assault,srs_return_a_annual,23.0,8.0,8.0,8.0,23.0,23.0,true_partial,False,True,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,burglary,srs_return_a_annual,16.0,8.0,8.0,8.0,16.0,16.0,true_partial,False,True,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,larceny,srs_return_a_annual,120.0,8.0,8.0,8.0,120.0,120.0,true_partial,False,True,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,motor_vehicle_theft,srs_return_a_annual,8.0,8.0,8.0,8.0,8.0,8.0,true_partial,False,True,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,murder,srs_return_a_annual,1.0,8.0,8.0,8.0,1.0,1.0,true_partial,False,True,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,rape,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
GA0530100,GA,SWAINSBORO,local_police,7626.0,robbery,srs_return_a_annual,2.0,8.0,8.0,8.0,2.0,2.0,true_partial,False,True,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,aggravated_assault,srs_return_a_annual,11.0,11.0,11.0,11.0,11.0,11.0,true_partial,False,True,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,burglary,srs_return_a_annual,27.0,11.0,11.0,11.0,27.0,27.0,true_partial,False,True,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,larceny,srs_return_a_annual,56.0,11.0,11.0,11.0,56.0,56.0,true_partial,False,True,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,motor_vehicle_theft,srs_return_a_annual,17.0,11.0,11.0,11.0,17.0,17.0,true_partial,False,True,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,rape,srs_return_a_annual,3.0,11.0,11.0,11.0,3.0,3.0,true_partial,False,True,True
GA0590000,GA,FRANKLIN,sheriff,19289.0,robbery,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
GA0680500,GA,BALDWIN,local_police,4135.0,aggravated_assault,srs_return_a_annual,2.0,5.0,5.0,5.0,2.0,2.0,true_partial,False,True,True
GA0680500,GA,BALDWIN,local_police,4135.0,burglary,srs_return_a_annual,1.0,5.0,5.0,5.0,1.0,1.0,true_partial,False,True,True
GA0680500,GA,BALDWIN,local_police,4135.0,larceny,srs_return_a_annual,4.0,5.0,5.0,5.0,4.0,4.0,true_partial,False,True,True
GA0680500,GA,BALDWIN,local_police,4135.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
GA0680500,GA,BALDWIN,local_police,4135.0,murder,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
GA0680500,GA,BALDWIN,local_police,4135.0,rape,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
GA0680500,GA,BALDWIN,local_police,4135.0,robbery,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
GA0700100,GA,SPARTA,local_police,1315.0,aggravated_assault,srs_return_a_annual,6.0,10.0,10.0,10.0,6.0,6.0,true_partial,False,True,True
GA0700100,GA,SPARTA,local_police,1315.0,burglary,srs_return_a_annual,6.0,10.0,10.0,10.0,6.0,6.0,true_partial,False,True,True
GA0700100,GA,SPARTA,local_police,1315.0,larceny,srs_return_a_annual,9.0,10.0,10.0,10.0,9.0,9.0,true_partial,False,True,True
GA0700100,GA,SPARTA,local_police,1315.0,motor_vehicle_theft,srs_return_a_annual,2.0,10.0,10.0,10.0,2.0,2.0,true_partial,False,True,True
GA0700100,GA,SPARTA,local_police,1315.0,murder,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0700100,GA,SPARTA,local_police,1315.0,rape,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0700100,GA,SPARTA,local_police,1315.0,robbery,srs_return_a_annual,4.0,10.0,10.0,10.0,4.0,4.0,true_partial,False,True,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,burglary,srs_return_a_annual,2.0,2.0,2.0,2.0,2.0,2.0,true_partial,False,True,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,larceny,srs_return_a_annual,16.0,2.0,2.0,2.0,16.0,16.0,true_partial,False,True,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,motor_vehicle_theft,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,rape,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA0710200,GA,TALLAPOOSA,local_police,3306.0,robbery,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,aggravated_assault,srs_return_a_annual,6.0,10.0,10.0,10.0,6.0,6.0,true_partial,False,True,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,burglary,srs_return_a_annual,16.0,10.0,10.0,10.0,16.0,16.0,true_partial,False,True,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,larceny,srs_return_a_annual,96.0,10.0,10.0,10.0,96.0,96.0,true_partial,False,True,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,motor_vehicle_theft,srs_return_a_annual,7.0,10.0,10.0,10.0,7.0,7.0,true_partial,False,True,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,murder,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,rape,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0760300,GA,CENTERVILLE,local_police,8643.0,robbery,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
GA0900000,GA,LINCOLN,sheriff,6575.0,aggravated_assault,srs_return_a_annual,9.0,6.0,6.0,6.0,9.0,9.0,true_partial,False,True,True
GA0900000,GA,LINCOLN,sheriff,6575.0,burglary,srs_return_a_annual,2.0,6.0,6.0,6.0,2.0,2.0,true_partial,False,True,True
GA0900000,GA,LINCOLN,sheriff,6575.0,larceny,srs_return_a_annual,14.0,6.0,6.0,6.0,14.0,14.0,true_partial,False,True,True
GA0900000,GA,LINCOLN,sheriff,6575.0,motor_vehicle_theft,srs_return_a_annual,1.0,6.0,6.0,6.0,1.0,1.0,true_partial,False,True,True
GA0900000,GA,LINCOLN,sheriff,6575.0,murder,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA0900000,GA,LINCOLN,sheriff,6575.0,rape,srs_return_a_annual,2.0,6.0,6.0,6.0,2.0,2.0,true_partial,False,True,True
GA0900000,GA,LINCOLN,sheriff,6575.0,robbery,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,aggravated_assault,srs_return_a_annual,8.0,7.0,7.0,7.0,8.0,8.0,true_partial,False,True,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,burglary,srs_return_a_annual,5.0,7.0,7.0,7.0,5.0,5.0,true_partial,False,True,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,larceny,srs_return_a_annual,18.0,7.0,7.0,7.0,18.0,18.0,true_partial,False,True,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,motor_vehicle_theft,srs_return_a_annual,3.0,7.0,7.0,7.0,3.0,3.0,true_partial,False,True,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,murder,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,rape,srs_return_a_annual,2.0,7.0,7.0,7.0,2.0,2.0,true_partial,False,True,True
GA1060000,GA,MUSCOGEE,sheriff,0.0,robbery,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
GA1160000,GA,PULASKI,sheriff,11093.0,aggravated_assault,srs_return_a_annual,17.0,6.0,6.0,6.0,17.0,17.0,true_partial,False,True,True
GA1160000,GA,PULASKI,sheriff,11093.0,burglary,srs_return_a_annual,16.0,6.0,6.0,6.0,16.0,16.0,true_partial,False,True,True
GA1160000,GA,PULASKI,sheriff,11093.0,larceny,srs_return_a_annual,57.0,6.0,6.0,6.0,57.0,57.0,true_partial,False,True,True
GA1160000,GA,PULASKI,sheriff,11093.0,motor_vehicle_theft,srs_return_a_annual,4.0,6.0,6.0,6.0,4.0,4.0,true_partial,False,True,True
GA1160000,GA,PULASKI,sheriff,11093.0,murder,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA1160000,GA,PULASKI,sheriff,11093.0,rape,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
GA1160000,GA,PULASKI,sheriff,11093.0,robbery,srs_return_a_annual,1.0,6.0,6.0,6.0,1.0,1.0,true_partial,False,True,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,aggravated_assault,srs_return_a_annual,88.0,11.0,11.0,11.0,88.0,88.0,true_partial,False,True,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,burglary,srs_return_a_annual,17.0,11.0,11.0,11.0,17.0,17.0,true_partial,False,True,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,larceny,srs_return_a_annual,31.0,11.0,11.0,11.0,31.0,31.0,true_partial,False,True,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,motor_vehicle_theft,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,rape,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
GA1210600,GA,AUGUSTA BOARD OF EDUCAT,special_jurisdiction,0.0,robbery,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,aggravated_assault,srs_return_a_annual,12.0,7.0,7.0,7.0,12.0,12.0,true_partial,False,True,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,burglary,srs_return_a_annual,13.0,7.0,7.0,7.0,13.0,13.0,true_partial,False,True,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,larceny,srs_return_a_annual,25.0,7.0,7.0,7.0,25.0,25.0,true_partial,False,True,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,murder,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,rape,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
GA1250000,GA,SEMINOLE,sheriff,6454.0,robbery,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
GA1380000,GA,TOOMBS,sheriff,12378.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1380000,GA,TOOMBS,sheriff,12378.0,burglary,srs_return_a_annual,2.0,2.0,2.0,2.0,2.0,2.0,true_partial,False,True,True
GA1380000,GA,TOOMBS,sheriff,12378.0,larceny,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
GA1380000,GA,TOOMBS,sheriff,12378.0,motor_vehicle_theft,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
GA1380000,GA,TOOMBS,sheriff,12378.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1380000,GA,TOOMBS,sheriff,12378.0,rape,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1380000,GA,TOOMBS,sheriff,12378.0,robbery,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,burglary,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,larceny,srs_return_a_annual,2.0,2.0,2.0,2.0,2.0,2.0,true_partial,False,True,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,motor_vehicle_theft,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,rape,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
GA1400000,GA,TREUTLEN,sheriff,3740.0,robbery,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,aggravated_assault,srs_return_a_annual,1.0,4.0,4.0,4.0,1.0,1.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,burglary,srs_return_a_annual,1.0,4.0,4.0,4.0,1.0,1.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,larceny,srs_return_a_annual,8.0,4.0,4.0,4.0,8.0,8.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,motor_vehicle_theft,srs_return_a_annual,2.0,4.0,4.0,4.0,2.0,2.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,murder,srs_return_a_annual,1.0,4.0,4.0,4.0,1.0,1.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,rape,srs_return_a_annual,1.0,4.0,4.0,4.0,1.0,1.0,true_partial,False,True,True
GA1470300,GA,SOCIAL CIRCLE,local_police,5442.0,robbery,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,aggravated_assault,srs_return_a_annual,12.0,11.0,11.0,11.0,12.0,12.0,true_partial,False,True,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,burglary,srs_return_a_annual,13.0,11.0,11.0,11.0,13.0,13.0,true_partial,False,True,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,larceny,srs_return_a_annual,37.0,11.0,11.0,11.0,37.0,37.0,true_partial,False,True,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,motor_vehicle_theft,srs_return_a_annual,3.0,11.0,11.0,11.0,3.0,3.0,true_partial,False,True,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,rape,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
GA1500100,GA,SANDERSVILLE,local_police,5540.0,robbery,srs_return_a_annual,1.0,11.0,11.0,11.0,1.0,1.0,true_partial,False,True,True
GA1510000,GA,WAYNE,sheriff,20964.0,aggravated_assault,srs_return_a_annual,9.0,4.0,4.0,4.0,9.0,9.0,true_partial,False,True,True
GA1510000,GA,WAYNE,sheriff,20964.0,burglary,srs_return_a_annual,3.0,4.0,4.0,4.0,3.0,3.0,true_partial,False,True,True
GA1510000,GA,WAYNE,sheriff,20964.0,larceny,srs_return_a_annual,24.0,4.0,4.0,4.0,24.0,24.0,true_partial,False,True,True
GA1510000,GA,WAYNE,sheriff,20964.0,motor_vehicle_theft,srs_return_a_annual,1.0,4.0,4.0,4.0,1.0,1.0,true_partial,False,True,True
GA1510000,GA,WAYNE,sheriff,20964.0,murder,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA1510000,GA,WAYNE,sheriff,20964.0,rape,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
GA1510000,GA,WAYNE,sheriff,20964.0,robbery,nibrs_srs_equivalent_annual,0.0,4.0,4.0,4.0,0.0,0.0,true_partial,True,False,True
