ori9,state_fips,state_abbr,offense,reported_count_cius,observation_weight_cius,mean_months_reported_cius,conversion_status_cius,cius_reference_flag_cius,reported_count_local_publication,observation_weight_local_publication,mean_months_reported_local_publication,conversion_status_local_publication,reported_count_state_publication,observation_weight_state_publication,mean_months_reported_state_publication,conversion_status_state_publication,reported_count_srs,observation_weight_srs,mean_months_reported_srs,conversion_status_srs,cius_reference_flag_summary,reported_count_nibrs,observation_weight_nibrs,mean_months_reported_nibrs,reporting_regime,preferred_source_by_regime,srs_months_reported,nibrs_months_reported,srs_observation_weight,nibrs_observation_weight,source_override_applied,published_nibrs_official_count,published_nibrs_agency_type,preferred_source,preferred_count,preferred_observation_weight,preferred_months_reported,preferred_source_lane,preferred_reporting_mode,preferred_conversion_status,preferred_source_family,preferred_source_origin,preferred_raw_data_source,preferred_state_exception_flag,preferred_cius_reference_flag,usable_as_observed,current_row_is_true_partial,year,months,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,zero_count
TX0070400,48,TX,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,JOURDANTON,local_police,4537.0,013,38116,srs_agency_header,True
TX0313000,48,TX,burglary,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,061,,fbi_cde_agency_roster,True
TX0313000,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,061,,fbi_cde_agency_roster,True
TX0313000,48,TX,murder,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,061,,fbi_cde_agency_roster,True
TX0313000,48,TX,rape,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,061,,fbi_cde_agency_roster,True
TX0313000,48,TX,robbery,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,061,,fbi_cde_agency_roster,True
TX0340000,48,TX,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,CASS,sheriff,18996.0,067,99067,srs_agency_header,True
TX0578200,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,5.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,5.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,5.0,DALLAS BAPTIST UNIVERSIT,unknown,,,,,True
TX0578200,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,5.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,5.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,5.0,DALLAS BAPTIST UNIVERSIT,unknown,,,,,True
TX0578200,48,TX,murder,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,5.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,5.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,5.0,DALLAS BAPTIST UNIVERSIT,unknown,,,,,True
TX0578200,48,TX,rape,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,5.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,5.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,5.0,DALLAS BAPTIST UNIVERSIT,unknown,,,,,True
TX0578200,48,TX,robbery,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,5.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,5.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,5.0,DALLAS BAPTIST UNIVERSIT,unknown,,,,,True
TX0660300,48,TX,murder,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,FREER,local_police,2667.0,131,27432,srs_agency_header,True
TX0660300,48,TX,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,FREER,local_police,2667.0,131,27432,srs_agency_header,True
TX0712800,48,TX,murder,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,SAN ELIZARIO,local_police,10178.0,141,,fbi_cde_agency_roster,True
TX0712800,48,TX,rape,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,SAN ELIZARIO,local_police,10178.0,141,,fbi_cde_agency_roster,True
TX0712800,48,TX,robbery,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,SAN ELIZARIO,local_police,10178.0,141,,fbi_cde_agency_roster,True
TX0791500,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,FORT BEND COUNTY CONSTAB,unknown,0.0,157,,fbi_cde_agency_roster,True
TX0791500,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,FORT BEND COUNTY CONSTAB,unknown,0.0,157,,fbi_cde_agency_roster,True
TX0791500,48,TX,murder,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,FORT BEND COUNTY CONSTAB,unknown,0.0,157,,fbi_cde_agency_roster,True
TX0791500,48,TX,rape,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,FORT BEND COUNTY CONSTAB,unknown,0.0,157,,fbi_cde_agency_roster,True
TX0791500,48,TX,robbery,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,FORT BEND COUNTY CONSTAB,unknown,0.0,157,,fbi_cde_agency_roster,True
TX0970100,48,TX,murder,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,HAMILTON,local_police,3031.0,193,31952,srs_agency_header,True
TX0970100,48,TX,rape,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,HAMILTON,local_police,3031.0,193,31952,srs_agency_header,True
TX0970100,48,TX,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,HAMILTON,local_police,3031.0,193,31952,srs_agency_header,True
TX1016100,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,HOUSTON BAPTIST UNIV,special_jurisdiction,,201,35000,srs_agency_header,True
TX1016100,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,HOUSTON BAPTIST UNIV,special_jurisdiction,,201,35000,srs_agency_header,True
TX1016100,48,TX,murder,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,HOUSTON BAPTIST UNIV,special_jurisdiction,,201,35000,srs_agency_header,True
TX1016100,48,TX,robbery,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,HOUSTON BAPTIST UNIV,special_jurisdiction,,201,35000,srs_agency_header,True
TX1017600,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,ST THOMAS UNIVERSITY,special_jurisdiction,,201,35000,srs_agency_header,True
TX1017600,48,TX,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,ST THOMAS UNIVERSITY,special_jurisdiction,,201,35000,srs_agency_header,True
TX1017600,48,TX,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,ST THOMAS UNIVERSITY,special_jurisdiction,,201,35000,srs_agency_header,True
TX1017600,48,TX,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,ST THOMAS UNIVERSITY,special_jurisdiction,,201,35000,srs_agency_header,True
TX1082800,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,215,,fbi_cde_agency_roster,True
TX1082800,48,TX,burglary,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,215,,fbi_cde_agency_roster,True
TX1082800,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,215,,fbi_cde_agency_roster,True
TX1082800,48,TX,murder,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,215,,fbi_cde_agency_roster,True
TX1082800,48,TX,robbery,,,,,,,,,,,,,,0.0,0.25,5.0,as_released_return_a,False,0.0,0.25,5.0,true_partial,srs_return_a_annual,5.0,5.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,5.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,5.0,INDEPENDENT SCHOOL DISTR,unknown,0.0,215,,fbi_cde_agency_roster,True
TX1083200,48,TX,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,SULLIVAN CITY,local_police,4239.0,215,70868,srs_agency_header,True
TX1083200,48,TX,rape,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,SULLIVAN CITY,local_police,4239.0,215,70868,srs_agency_header,True
TX1290400,48,TX,murder,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,0.0,0.5,8.0,true_partial,srs_return_a_annual,8.0,8.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,8.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,8.0,MABANK,local_police,7395.0,257,45324,srs_agency_header,True
TX1290400,48,TX,robbery,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,0.0,0.5,8.0,true_partial,srs_return_a_annual,8.0,8.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,8.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,8.0,MABANK,local_police,7395.0,257,45324,srs_agency_header,True
TX2207500,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHWESTERN BAPTIST THE,unknown,,,,,True
TX2207500,48,TX,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHWESTERN BAPTIST THE,unknown,,,,,True
TX2207500,48,TX,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHWESTERN BAPTIST THE,unknown,,,,,True
TX2207500,48,TX,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,SOUTHWESTERN BAPTIST THE,unknown,,,,,True
TX2211000,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARDIN SIMMONS UNIVERSIT,special_jurisdiction,,441,99441,srs_agency_header,True
TX2211000,48,TX,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARDIN SIMMONS UNIVERSIT,special_jurisdiction,,441,99441,srs_agency_header,True
TX2211000,48,TX,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARDIN SIMMONS UNIVERSIT,special_jurisdiction,,441,99441,srs_agency_header,True
TX2211000,48,TX,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARDIN SIMMONS UNIVERSIT,special_jurisdiction,,441,99441,srs_agency_header,True
TX2211100,48,TX,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ABILENE CHRISTIAN UNIV,special_jurisdiction,,441,01000,srs_agency_header,True
TX2211100,48,TX,burglary,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ABILENE CHRISTIAN UNIV,special_jurisdiction,,441,01000,srs_agency_header,True
TX2211100,48,TX,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ABILENE CHRISTIAN UNIV,special_jurisdiction,,441,01000,srs_agency_header,True
