ori9,state_abbr,year,total,months,lane,median_hist_total_2018_2023,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,published_as_full_year_zero
NY0205000,NY,2022,0.0,12.0,cius,1.0,INLET TOWN,local_police,369.0,041,37495,srs_agency_header,True
NY0223700,NY,2022,0.0,12.0,cius,1.0,THERESA VILLAGE,local_police,801.0,045,73517,srs_agency_header,True
NY0294700,NY,2022,0.0,12.0,cius,1.0,CENTRE ISLAND VILLAGE,local_police,414.0,059,13618,srs_agency_header,True
NY0514400,NY,2022,0.0,12.0,cius,1.0,ASHAROKEN VILLAGE,local_police,650.0,103,02737,srs_agency_header,True
OK0200400,OK,2022,0.0,12.0,cius,1.0,BUTLER,local_police,299.0,039,10450,srs_agency_header,True
OK0330400,OK,2022,0.0,12.0,cius,1.0,DUKE,local_police,395.0,065,,fbi_cde_agency_roster,True
SC0460700,SC,2022,0.0,12.0,cius,1.0,YORK TECHNICAL COLLEGE,special_jurisdiction,0.0,091,,fbi_cde_agency_roster,True
TX0702900,TX,2022,0.0,12.0,cius,1.0,ALMA,local_police,420.0,139,,fbi_cde_agency_roster,True
TX0911800,TX,2022,0.0,12.0,cius,1.0,GRAYSON COLLEGE,special_jurisdiction,0.0,181,19900,srs_agency_header,True
TX1701800,TX,2022,0.0,12.0,cius,1.0,WOODBRANCH,local_police,1603.0,339,80044,srs_agency_header,True
WY0040300,WY,2022,0.0,12.0,cius,1.0,MEDICINE BOW,local_police,265.0,007,51575,srs_agency_header,True
AL0150300,AL,2022,0.0,12.0,cius,,PENNINGTON,local_police,329.0,023,58968,srs_agency_header,True
AL0420400,AL,2022,0.0,12.0,cius,,HILLSBORO,local_police,518.0,079,34816,srs_agency_header,True
AL0460600,AL,2022,0.0,12.0,cius,,SHORTER,local_police,409.0,087,70128,srs_agency_header,True
GA0050400,GA,2022,0.0,12.0,cius,,GEORGIA MILITARY COLLEGE,special_jurisdiction,0.0,009,51492,srs_agency_header,True
GA0130200,GA,2022,0.0,12.0,cius,,HOBOKEN,local_police,542.0,025,39216,srs_agency_header,True
GA0190300,GA,2022,0.0,12.0,cius,,LEARY,local_police,577.0,037,45600,srs_agency_header,True
GA0290900,GA,2022,0.0,12.0,cius,,ATHENS TECHNICAL COLLEGE,special_jurisdiction,0.0,059,,fbi_cde_agency_roster,True
GA0810400,GA,2022,0.0,12.0,cius,,BARTOW,local_police,256.0,163,05680,srs_agency_header,True
GA0810500,GA,2022,0.0,12.0,cius,,STAPLETON,local_police,399.0,163,73004,srs_agency_header,True
GA1130200,GA,2022,0.0,12.0,cius,,PATTERSON,local_police,779.0,229,59500,srs_agency_header,True
KY0360200,KY,2022,0.0,12.0,cius,,WHEELWRIGHT,local_police,481.0,071,82272,srs_agency_header,True
KY0566200,KY,2022,0.0,12.0,cius,,WINDY HILLS,local_police,2486.0,111,,leaic_crosswalk,True
KY0660100,KY,2022,0.0,12.0,cius,,HYDEN,local_police,341.0,131,38908,srs_agency_header,True
KY0690200,KY,2022,0.0,12.0,cius,,HUSTONVILLE,local_police,402.0,137,38836,srs_agency_header,True
KY0690300,KY,2022,0.0,12.0,cius,,CRAB ORCHARD,local_police,831.0,137,17956,srs_agency_header,True
KY0900400,KY,2022,0.0,12.0,cius,,NEW HAVEN,local_police,904.0,179,55758,srs_agency_header,True
LA0090800,LA,2022,0.0,12.0,cius,,IDA,local_police,212.0,017,,fbi_cde_agency_roster,True
LA0190300,LA,2022,0.0,12.0,cius,,WILSON,local_police,564.0,037,82215,srs_agency_header,True
LA0190500,LA,2022,0.0,12.0,cius,,NORWOOD,local_police,299.0,037,56295,srs_agency_header,True
MI3266600,MI,2022,0.0,12.0,cius,,PIGEON,local_police,1205.0,063,64060,srs_agency_header,True
MI4089200,MI,2022,0.0,12.0,cius,,GARFIELD TOWNSHIP,local_police,1029.0,079,31600,srs_agency_header,True
MN0010200,MN,2022,0.0,12.0,cius,,MCGREGOR,local_police,385.0,001,39014,srs_agency_header,True
MN0221000,MN,2022,0.0,12.0,cius,,MINNESOTA LAKE,local_police,663.0,043,43198,srs_agency_header,True
MN0230500,MN,2022,0.0,12.0,cius,,RUSHFORD,local_police,1861.0,045,56284,srs_agency_header,True
MO0620300,MO,2022,0.0,12.0,cius,,MARQUAND,local_police,203.0,123,46244,srs_agency_header,True
MO1130500,MO,2022,0.0,12.0,cius,,NIANGUA,local_police,429.0,225,52418,srs_agency_header,True
NB0140300,NE,2022,0.0,12.0,cius,,LAUREL,local_police,966.0,027,26350,srs_agency_header,True
NB0600400,NE,2022,0.0,12.0,cius,,TILDEN,local_police,987.0,119,48935,srs_agency_header,True
ND0040100,ND,2022,0.0,12.0,cius,,MEDORA,local_police,172.0,007,51900,srs_agency_header,True
NH0057400,NH,2022,0.0,12.0,cius,,WARREN,local_police,952.0,009,78740,srs_agency_header,True
NH0101400,NH,2022,0.0,12.0,cius,,LANGDON,local_police,690.0,019,40900,srs_agency_header,True
OK0380800,OK,2022,0.0,12.0,cius,,MOUNTAIN PARK,local_police,318.0,075,,fbi_cde_agency_roster,True
OK0680900,OK,2022,0.0,12.0,cius,,MARBLE CITY,local_police,249.0,135,46450,srs_agency_header,True
SC0130400,SC,2022,0.0,12.0,cius,,MCBEE,local_police,852.0,025,43495,srs_agency_header,True
SC0180400,SC,2022,0.0,12.0,cius,,RIDGEVILLE,local_police,1830.0,035,60370,srs_agency_header,True
WI0670600,WI,2022,0.0,12.0,cius,,HARTFORD TOWNSHIP,local_police,3571.0,131,,fbi_cde_agency_roster,True
IL0169E00,IL,2020,0.0,12.0,cius,15.0,TRITON COLLEGE,special_jurisdiction,0.0,031,64343,srs_agency_header,True
IL0900800,IL,2020,0.0,12.0,cius,14.0,NORTH PEKIN,local_police,1543.0,179,54092,srs_agency_header,True
IL0940100,IL,2020,0.0,12.0,cius,13.0,ALEXIS,local_police,789.0,187,00672,srs_agency_header,True
IL0223700,IL,2020,0.0,12.0,cius,8.5,COLLEGE OF DUPAGE,special_jurisdiction,0.0,043,29756,srs_agency_header,True
IL0169C00,IL,2020,0.0,12.0,cius,8.0,SOUTH SUBURBAN COLLEGE,special_jurisdiction,0.0,031,70850,srs_agency_header,True
IL0493200,IL,2020,0.0,12.0,cius,8.0,COLLEGE OF LAKE COUNTY,special_jurisdiction,0.0,097,99097,srs_agency_header,True
IL0410700,IL,2020,0.0,12.0,cius,7.0,INA,local_police,2349.0,081,,fbi_cde_agency_roster,True
IL0453300,IL,2020,0.0,12.0,cius,6.5,ELGIN COMMUNITY COLLEGE,special_jurisdiction,0.0,089,23074,srs_agency_header,True
GA1460300,GA,2020,0.0,12.0,cius,6.0,LOOKOUT MOUNTAIN,local_police,1680.0,295,47336,srs_agency_header,True
IL0562900,IL,2020,0.0,12.0,cius,6.0,MCHENRY COUNTY COLLEGE,special_jurisdiction,0.0,111,17887,srs_agency_header,True
IL0060300,IL,2020,0.0,12.0,cius,5.0,LADD,local_police,1576.0,011,40598,srs_agency_header,True
IL0451900,IL,2020,0.0,12.0,cius,5.0,WAUBONSEE COMM COLLEGE,special_jurisdiction,0.0,089,73391,srs_agency_header,True
IL0571200,IL,2020,0.0,12.0,cius,5.0,MCLEAN,local_police,799.0,113,45811,srs_agency_header,True
IL1011200,IL,2020,0.0,12.0,cius,5.0,ROCK VALLEY COLLEGE,special_jurisdiction,0.0,201,65000,srs_agency_header,True
IL0842400,IL,2020,0.0,12.0,cius,4.5,PLEASANT PLAINS,local_police,806.0,167,60599,srs_agency_header,True
IL0167E00,IL,2020,0.0,12.0,cius,4.0,OAKTON COMMUNITY COLLEGE,special_jurisdiction,0.0,031,19642,srs_agency_header,True
IL0169F00,IL,2020,0.0,12.0,cius,4.0,MORTON COLLEGE,special_jurisdiction,0.0,031,14351,srs_agency_header,True
IL0920400,IL,2020,0.0,12.0,cius,3.5,FAIRMOUNT,local_police,612.0,183,24985,srs_agency_header,True
IL0140700,IL,2020,0.0,12.0,cius,3.0,AVISTON,local_police,2446.0,027,03181,srs_agency_header,True
IL0100200,IL,2020,0.0,12.0,cius,2.0,HOMER,local_police,1168.0,019,35814,srs_agency_header,True
IL0140600,IL,2020,0.0,12.0,cius,2.0,ALBERS,local_police,1152.0,027,00555,srs_agency_header,True
IL0150900,IL,2020,0.0,12.0,cius,2.0,LAKE LAND COLLEGE,special_jurisdiction,0.0,029,47553,srs_agency_header,True
IL0430200,IL,2020,0.0,12.0,cius,2.0,ELIZABETH,local_police,729.0,085,23165,srs_agency_header,True
IL0920100,IL,2020,0.0,12.0,cius,2.0,BELGIUM,local_police,386.0,183,04689,srs_agency_header,True
IL0920700,IL,2020,0.0,12.0,cius,2.0,POTOMAC,local_police,711.0,183,61366,srs_agency_header,True
IL0921800,IL,2020,0.0,12.0,cius,2.0,FITHIAN,local_police,474.0,183,26233,srs_agency_header,True
IL0921900,IL,2020,0.0,12.0,cius,2.0,HENNING,local_police,236.0,183,34137,srs_agency_header,True
IL0630400,IL,2020,0.0,12.0,cius,1.5,SAN JOSE,local_police,607.0,107,67613,srs_agency_header,True
PA0542800,PA,2020,0.0,12.0,cius,1.5,TOWER CITY,local_police,1433.0,107,77184,srs_agency_header,True
IL0230200,IL,2020,0.0,12.0,cius,1.0,KANSAS,local_police,721.0,045,38986,srs_agency_header,True
IL0410300,IL,2020,0.0,12.0,cius,1.0,REND LAKE COLLEGE,special_jurisdiction,0.0,081,37179,srs_agency_header,True
IL0501300,IL,2020,0.0,12.0,cius,1.0,GRAND RIDGE,local_police,525.0,099,30757,srs_agency_header,True
IL0921600,IL,2020,0.0,12.0,cius,1.0,SIDELL,local_police,579.0,183,69836,srs_agency_header,True
PA0320500,PA,2020,0.0,12.0,cius,1.0,CHERRY TREE,local_police,340.0,063,13120,srs_agency_header,True
IL0550100,IL,2020,0.0,12.0,cius,,BLANDINSVILLE,local_police,605.0,109,06470,srs_agency_header,True
IL0660700,IL,2020,0.0,12.0,cius,,VIOLA,local_police,891.0,131,78123,srs_agency_header,True
IL0901800,IL,2020,0.0,12.0,cius,,ARMINGTON,local_police,323.0,179,02206,srs_agency_header,True
IL0920800,IL,2020,0.0,12.0,cius,,RANKIN,local_police,528.0,183,62744,srs_agency_header,True
IL0922000,IL,2020,0.0,12.0,cius,,INDIANOLA,local_police,263.0,183,37348,srs_agency_header,True
ID0440100,ID,2019,0.0,12.0,cius,25.0,WEISER,local_police,6194.0,087,86140,srs_agency_header,True
WI0100800,WI,2019,0.0,12.0,cius,23.0,THORP,local_police,1770.0,019,79625,srs_agency_header,True
MO0720200,MO,2019,0.0,12.0,cius,18.0,LILBOURN,local_police,1082.0,143,42536,srs_agency_header,True
TX2030100,TX,2019,0.0,12.0,cius,16.0,SAN AUGUSTINE,local_police,1868.0,405,65024,srs_agency_header,True
OK0660700,OK,2019,0.0,12.0,cius,15.0,OOLOGAH,local_police,1349.0,131,55750,srs_agency_header,True
WI0201200,WI,2019,0.0,12.0,cius,15.0,ROSENDALE,local_police,1052.0,039,69550,srs_agency_header,True
VA0550100,VA,2019,0.0,12.0,cius,13.5,KENBRIDGE,local_police,1198.0,111,41832,srs_agency_header,True
MO0070400,MO,2019,0.0,12.0,cius,13.0,RICH HILL,local_police,1323.0,013,61418,srs_agency_header,True
MO0930200,MO,2019,0.0,12.0,cius,13.0,OSCEOLA,local_police,983.0,185,55388,srs_agency_header,True
MN0380100,MN,2019,0.0,12.0,cius,10.5,SILVER BAY,local_police,1865.0,075,60250,srs_agency_header,True
MN0870100,MN,2019,0.0,12.0,cius,9.0,CANBY,local_police,1688.0,173,09604,srs_agency_header,True
MO0220800,MO,2019,0.0,12.0,cius,9.0,HIGHLANDVILLE,local_police,1070.0,043,32068,srs_agency_header,True
WI0141400,WI,2019,0.0,12.0,cius,9.0,IRON RIDGE,local_police,915.0,027,37150,srs_agency_header,True
MO0830300,MO,2019,0.0,12.0,cius,8.5,PLATTE WOODS,local_police,409.0,165,58196,srs_agency_header,True
PA0655300,PA,2019,0.0,12.0,cius,8.5,ST CLAIR TOWNSHIP,local_police,2369.0,129,67240,srs_agency_header,True
MI0524500,MI,2019,0.0,12.0,cius,7.0,BELLAIRE,local_police,1067.0,009,06980,srs_agency_header,True
MI0554800,MI,2019,0.0,12.0,cius,7.0,MANCELONA,local_police,1406.0,009,50620,srs_agency_header,True
MO0530100,MO,2019,0.0,12.0,cius,7.0,CONWAY,local_police,777.0,105,16192,srs_agency_header,True
MO0810300,MO,2019,0.0,12.0,cius,7.0,DOOLITTLE,local_police,602.0,161,19828,srs_agency_header,True
KS0010400,KS,2019,0.0,12.0,cius,6.0,LA HARPE,local_police,532.0,001,37725,srs_agency_header,True
KY0310100,KY,2019,0.0,12.0,cius,6.0,BROWNSVILLE,local_police,943.0,061,10324,srs_agency_header,True
MI8356900,MI,2019,0.0,12.0,cius,6.0,MANTON,local_police,1625.0,165,50880,srs_agency_header,True
TN0260600,TN,2019,0.0,12.0,cius,6.0,HUNTLAND,local_police,909.0,051,36600,srs_agency_header,True
IL0493300,IL,2019,0.0,12.0,cius,5.0,TOWER LAKES,local_police,1246.0,097,75874,srs_agency_header,True
IL0680400,IL,2019,0.0,12.0,cius,5.0,RAYMOND,local_police,947.0,135,62965,srs_agency_header,True
KY0290100,KY,2019,0.0,12.0,cius,5.0,BURKESVILLE,local_police,1473.0,057,11098,srs_agency_header,True
MI0537500,MI,2019,0.0,12.0,cius,5.0,ELK RAPIDS,local_police,1625.0,009,25320,srs_agency_header,True
MI2324700,MI,2019,0.0,12.0,cius,5.0,BELLEVUE,local_police,1354.0,045,07060,srs_agency_header,True
MN0760200,MN,2019,0.0,12.0,cius,5.0,BENSON,local_police,3428.0,151,05212,srs_agency_header,True
OK0370300,OK,2019,0.0,12.0,cius,5.0,CASHION,local_police,943.0,073,12650,srs_agency_header,True
VA0170100,VA,2019,0.0,12.0,cius,5.0,BOWLING GREEN,local_police,1245.0,033,08888,srs_agency_header,True
OK0691100,OK,2019,0.0,12.0,cius,4.5,VELMA,local_police,596.0,137,76900,srs_agency_header,True
FL0070100,FL,2019,0.0,12.0,cius,4.0,ALTHA,local_police,525.0,013,01000,srs_agency_header,True
IL0841100,IL,2019,0.0,12.0,cius,4.0,DIVERNON,local_police,1124.0,167,20045,srs_agency_header,True
KY0550100,KY,2019,0.0,12.0,cius,4.0,MCKEE,local_police,804.0,109,49116,srs_agency_header,True
ME0051500,ME,2019,0.0,12.0,cius,4.0,WINTER HARBOR,local_police,514.0,009,86655,srs_agency_header,True
MI2578200,MI,2019,0.0,12.0,cius,4.0,THETFORD TOWNSHIP,local_police,6699.0,049,79460,srs_agency_header,True
MO0970200,MO,2019,0.0,12.0,cius,4.0,ST MARYS,local_police,348.0,186,65034,srs_agency_header,True
OK0411500,OK,2019,0.0,12.0,cius,4.0,TRYON,local_police,502.0,081,74550,srs_agency_header,True
WI0250800,WI,2019,0.0,12.0,cius,4.0,AVOCA,local_police,627.0,049,04025,srs_agency_header,True
IL0501700,IL,2019,0.0,12.0,cius,3.5,NORTH UTICA,local_police,1345.0,099,77096,srs_agency_header,True
IL0920400,IL,2019,0.0,12.0,cius,3.5,FAIRMOUNT,local_police,612.0,183,24985,srs_agency_header,True
KS0290300,KS,2019,0.0,12.0,cius,3.5,SPEARVILLE,local_police,811.0,057,67125,srs_agency_header,True
KY0670200,KY,2019,0.0,12.0,cius,3.5,JENKINS,local_police,1981.0,133,40312,srs_agency_header,True
MA0082000,MA,2019,0.0,12.0,cius,3.5,WORTHINGTON,local_police,1198.0,015,82175,srs_agency_header,True
MI2564000,MI,2019,0.0,12.0,cius,3.5,OTISVILLE,local_police,832.0,049,61600,srs_agency_header,True
MN0280200,MN,2019,0.0,12.0,cius,3.5,HOUSTON,local_police,995.0,055,30230,srs_agency_header,True
GA1100400,GA,2019,0.0,12.0,cius,3.0,BRASWELL,local_police,387.0,223,10104,srs_agency_header,True
IL0562400,IL,2019,0.0,12.0,cius,3.0,UNION,local_police,610.0,111,76706,srs_agency_header,True
MI0530400,MI,2019,0.0,12.0,cius,3.0,CENTRAL LAKE,local_police,989.0,009,14400,srs_agency_header,True
MI0622500,MI,2019,0.0,12.0,cius,3.0,AU GRES,local_police,963.0,011,99991,srs_agency_header,True
MN0540400,MN,2019,0.0,12.0,cius,3.0,TWIN VALLEY,local_police,778.0,107,65938,srs_agency_header,True
MN0640100,MN,2019,0.0,12.0,cius,3.0,LAMBERTON,local_police,792.0,127,35288,srs_agency_header,True
MO0050300,MO,2019,0.0,12.0,cius,3.0,EXETER,local_police,773.0,009,23122,srs_agency_header,True
PA0026500,PA,2019,0.0,12.0,cius,3.0,EDGEWORTH,local_police,1653.0,003,22576,srs_agency_header,True
AR0181000,AR,2019,0.0,12.0,cius,2.5,JERICHO,local_police,111.0,035,,fbi_cde_agency_roster,True
KS0160400,KS,2019,0.0,12.0,cius,2.5,WAVERLY,local_police,571.0,031,76050,srs_agency_header,True
PA0261500,PA,2019,0.0,12.0,cius,2.5,LUZERNE TOWNSHIP,local_police,5940.0,051,45560,srs_agency_header,True
TN0280200,TN,2019,0.0,12.0,cius,2.5,MINOR HILL,local_police,534.0,055,49360,srs_agency_header,True
TN0750500,TN,2019,0.0,12.0,cius,2.5,EAGLEVILLE,local_police,985.0,149,22360,srs_agency_header,True
IL0150900,IL,2019,0.0,12.0,cius,2.0,LAKE LAND COLLEGE,special_jurisdiction,0.0,029,47553,srs_agency_header,True
IL0920100,IL,2019,0.0,12.0,cius,2.0,BELGIUM,local_police,386.0,183,04689,srs_agency_header,True
IL0921900,IL,2019,0.0,12.0,cius,2.0,HENNING,local_police,236.0,183,34137,srs_agency_header,True
IL0980500,IL,2019,0.0,12.0,cius,2.0,PROPHETSTOWN,local_police,1959.0,195,61977,srs_agency_header,True
KS0160500,KS,2019,0.0,12.0,cius,2.0,LE ROY,local_police,538.0,031,39650,srs_agency_header,True
KS0990100,KS,2019,0.0,12.0,cius,2.0,ALMA,local_police,829.0,197,01350,srs_agency_header,True
KY0040300,KY,2019,0.0,12.0,cius,2.0,LA CENTER,local_police,978.0,007,43336,srs_agency_header,True
